Member_ID,Gender,Age,Locker_Rental,Visit_Frequency,Duration_Minutes
MEM_14265,Male,33,No,22,117.0
MEM_13863,Female,30,Yes,19,93.3
MEM_14369,Female,41,Yes,22,95.0
MEM_07705,Male,26,No,24,35.7
MEM_12241,Male,37,Yes,17,133.8
MEM_06257,Female,52,No,4,100.3
MEM_11677,Female,30,No,25,118.6
MEM_06089,Male,33,No,4,134.1
MEM_10666,Female,22,No,19,37.9
MEM_05238,Male,55,No,9,175.5
MEM_12065,Male,43,No,20,93.4
MEM_01198,Female,37,No,4,26.1
MEM_12373,Female,32,Yes,26,103.6
MEM_09710,Male,62,Yes,19,35.1
MEM_13612,Female,31,No,19,152.0
MEM_07519,Male,37,No,21,42.7
MEM_06812,Male,32,No,6,122.6
MEM_09991,Male,45,No,18,33.2
MEM_09206,Male,62,Yes,26,35.0
MEM_08320,Male,28,No,21,40.4
MEM_09556,Male,57,Yes,25,41.7
MEM_10225,Female,22,No,29,50.1
MEM_07175,Female,25,Yes,4,167.8
MEM_04470,Male,30,No,3,135.3
MEM_00891,Female,20,No,5,31.3
MEM_10985,Female,24,No,25,34.4
MEM_01969,Female,18,No,6,11.0
MEM_05757,Female,48,No,7,137.6
MEM_06527,Female,50,No,7,114.5
MEM_06294,Female,35,Yes,4,114.0
MEM_14859,Male,54,No,28,114.2
MEM_07595,Female,20,No,27,42.7
MEM_09110,Male,59,Yes,31,29.2
MEM_03249,Male,46,No,0,34.0
MEM_06570,Female,51,Yes,7,127.8
MEM_06638,Male,21,No,10,82.2
MEM_07351,Female,26,No,4,96.0
MEM_13766,Female,58,Yes,22,135.0
MEM_09400,Male,51,Yes,24,54.4
MEM_12060,Female,26,Yes,23,108.1
MEM_07473,Female,50,Yes,3,124.2
MEM_12504,Male,38,No,21,112.4
MEM_12257,Male,62,Yes,29,69.9
MEM_13821,Female,41,Yes,23,126.6
MEM_13860,Female,30,Yes,27,128.6
MEM_01239,Female,51,No,7,53.9
MEM_02289,Female,23,Yes,7,38.2
MEM_02740,Male,23,Yes,5,31.1
MEM_08467,Male,63,No,26,34.5
MEM_04585,Female,63,No,7,161.2
MEM_09227,Female,36,No,20,46.1
MEM_01229,Male,28,No,8,10.0
MEM_09200,Male,60,Yes,28,44.5
MEM_06980,Male,52,No,3,112.8
MEM_05178,Male,49,No,4,150.8
MEM_12020,Female,23,Yes,23,116.6
MEM_10724,Male,45,Yes,24,56.3
MEM_04293,Female,60,No,8,130.4
MEM_01058,Female,19,Yes,5,44.3
MEM_06262,Female,24,No,3,122.8
MEM_11036,Male,53,Yes,17,32.6
MEM_00281,Male,51,No,5,15.8
MEM_09235,Male,21,Yes,22,37.1
MEM_09508,Male,58,Yes,19,53.5
MEM_00968,Male,29,Yes,4,37.2
MEM_10573,Male,57,No,19,40.5
MEM_03953,Female,57,No,8,109.3
MEM_01939,Female,52,Yes,4,28.3
MEM_12681,Male,42,No,24,99.6
MEM_01274,Female,58,No,6,52.8
MEM_00619,Female,56,No,4,32.2
MEM_12749,Female,45,No,26,112.0
MEM_01742,Female,26,No,4,26.2
MEM_01390,Female,49,Yes,5,24.3
MEM_02203,Female,28,No,1,38.1
MEM_09771,Male,20,Yes,23,14.5
MEM_09847,Male,42,Yes,25,53.4
MEM_03568,Male,56,Yes,4,33.6
MEM_10544,Female,50,Yes,21,28.2
MEM_10404,Male,36,No,24,22.3
MEM_06116,Female,29,No,7,137.2
MEM_14956,Male,44,No,23,148.6
MEM_06052,Male,22,Yes,11,119.5
MEM_03178,Male,27,No,6,29.3
MEM_03192,Female,56,No,9,43.0
MEM_09499,Female,53,No,23,50.8
MEM_06099,Female,64,Yes,7,136.3
MEM_07029,Male,44,No,6,117.5
MEM_00575,Female,42,No,0,40.4
MEM_10552,Female,46,Yes,27,29.6
MEM_06656,Female,40,Yes,6,168.8
MEM_07115,Male,40,Yes,9,159.5
MEM_14077,Female,62,Yes,28,109.1
MEM_06276,Female,56,Yes,6,121.8
MEM_09472,Female,21,No,23,47.3
MEM_13481,Female,55,Yes,23,125.0
MEM_11083,Male,49,Yes,21,40.1
MEM_05897,Female,36,No,6,115.5
MEM_05724,Male,22,No,2,150.9
MEM_10185,Male,43,No,25,53.1
MEM_10831,Female,62,Yes,25,46.2
MEM_00269,Male,20,No,4,29.1
MEM_00629,Female,37,Yes,6,22.2
MEM_11970,Female,64,No,27,100.4
MEM_03081,Male,60,Yes,4,22.5
MEM_03466,Male,45,No,3,24.1
MEM_06430,Female,48,Yes,3,133.7
MEM_13980,Female,34,Yes,27,93.8
MEM_07062,Male,34,No,6,159.8
MEM_12588,Male,54,Yes,26,124.7
MEM_12215,Female,37,No,21,111.9
MEM_14649,Female,43,Yes,31,157.1
MEM_05543,Female,56,No,7,110.5
MEM_10238,Male,62,No,22,31.4
MEM_04356,Male,22,Yes,6,125.3
MEM_13679,Female,60,Yes,25,102.9
MEM_02113,Female,19,No,2,12.1
MEM_08219,Female,39,No,25,45.3
MEM_10232,Female,63,No,23,53.8
MEM_12120,Male,49,No,28,128.7
MEM_14238,Female,55,No,30,140.2
MEM_03216,Female,43,Yes,1,24.2
MEM_03814,Female,58,Yes,7,126.9
MEM_08321,Female,19,Yes,25,35.7
MEM_12876,Male,51,No,22,103.1
MEM_02278,Female,19,No,5,10.3
MEM_04599,Male,63,No,9,133.2
MEM_00013,Male,62,No,0,38.2
MEM_13846,Female,34,No,25,114.4
MEM_01525,Male,27,No,6,37.8
MEM_02365,Female,63,No,7,19.7
MEM_04648,Male,50,Yes,7,123.8
MEM_11244,Female,50,Yes,28,10.0
MEM_12197,Female,57,Yes,25,141.6
MEM_10532,Female,51,Yes,26,30.5
MEM_00374,Female,49,Yes,8,33.1
MEM_12773,Male,38,Yes,26,101.8
MEM_06477,Female,29,Yes,6,136.7
MEM_00525,Female,22,Yes,0,29.0
MEM_09131,Male,55,No,23,19.3
MEM_14660,Male,32,Yes,24,126.1
MEM_06895,Male,60,No,6,
MEM_10339,Male,59,Yes,21,27.8
MEM_03591,Male,34,Yes,5,34.1
MEM_11106,Female,53,No,31,56.6
MEM_07904,Female,38,Yes,23,38.7
MEM_02958,Female,38,Yes,6,44.6
MEM_11815,Female,28,No,25,99.2
MEM_00529,Male,33,Yes,2,33.6
MEM_03714,Female,29,Yes,6,51.1
MEM_04732,Female,53,No,10,112.8
MEM_09461,Female,40,Yes,24,34.1
MEM_12473,Female,38,No,24,102.4
MEM_01394,Female,31,Yes,3,39.1
MEM_12201,Male,55,No,31,98.6
MEM_12582,Male,43,Yes,24,90.2
MEM_09989,Female,58,No,22,39.2
MEM_11171,Male,23,Yes,25,45.3
MEM_09633,Female,39,Yes,21,36.1
MEM_10574,Male,25,No,19,53.0
MEM_14794,Male,50,No,22,153.0
MEM_12003,Female,41,No,24,119.6
MEM_05631,Male,33,No,4,154.3
MEM_09465,Male,43,No,19,46.4
MEM_06563,Female,41,No,8,115.1
MEM_04703,Male,20,Yes,5,139.6
MEM_01712,Male,48,Yes,0,40.9
MEM_14635,Female,62,Yes,24,100.7
MEM_00955,Female,32,Yes,6,28.7
MEM_06675,Female,24,No,7,112.6
MEM_03453,Male,50,Yes,3,21.6
MEM_09579,Male,22,No,24,31.3
MEM_14086,Male,44,Yes,25,115.1
MEM_08595,Female,36,Yes,18,34.1
MEM_02071,Female,53,Yes,6,32.7
MEM_14608,Female,26,No,26,126.4
MEM_10169,Male,54,No,23,16.9
MEM_00158,Male,50,Yes,2,35.9
MEM_07005,Female,42,Yes,6,123.6
MEM_12080,Female,31,No,30,115.2
MEM_09094,Female,52,No,20,47.3
MEM_00352,Male,29,Yes,6,43.5
MEM_06078,Female,25,No,7,93.2
MEM_06236,Male,44,No,5,144.0
MEM_12322,Female,54,Yes,22,108.7
MEM_08946,Female,57,Yes,24,41.7
MEM_11163,Female,49,No,21,30.5
MEM_14964,Female,23,No,29,131.5
MEM_02920,Male,59,No,3,32.4
MEM_08503,Female,34,No,20,51.6
MEM_04644,Female,49,No,4,122.9
MEM_00661,Female,61,Yes,3,29.4
MEM_07057,Female,22,No,6,156.3
MEM_10181,Female,64,Yes,21,38.9
MEM_03665,Female,50,Yes,1,12.4
MEM_07979,Female,21,Yes,15,34.4
MEM_00306,Male,18,No,7,44.6
MEM_10527,Male,27,No,21,35.0
MEM_04790,Male,48,Yes,5,120.8
MEM_02356,Male,60,Yes,3,53.4
MEM_11894,Male,29,No,25,133.8
MEM_11996,Female,43,Yes,24,122.3
MEM_01927,Male,60,No,3,43.5
MEM_14010,Male,18,No,20,102.2
MEM_03427,Male,21,Yes,7,20.4
MEM_08941,Male,51,No,27,39.8
MEM_03638,Male,21,No,4,34.4
MEM_12760,Female,52,Yes,23,93.6
MEM_01266,Female,35,No,4,10.0
MEM_01560,Female,44,No,4,27.3
MEM_14071,Male,39,No,18,108.6
MEM_11787,Female,54,No,24,135.0
MEM_10326,Female,62,No,20,23.9
MEM_07179,Male,39,Yes,6,109.0
MEM_04109,Female,58,No,7,115.0
MEM_07867,Female,43,No,18,40.4
MEM_04904,Male,31,No,8,84.5
MEM_07294,Male,61,Yes,6,143.3
MEM_00514,Female,30,Yes,3,29.4
MEM_00894,Female,48,Yes,7,36.4
MEM_08601,Female,22,Yes,25,45.7
MEM_00021,Male,28,No,4,25.0
MEM_11577,Male,57,Yes,21,115.3
MEM_14914,Male,50,Yes,24,136.1
MEM_00899,Male,58,Yes,2,27.7
MEM_00207,Male,42,No,5,27.6
MEM_00458,Male,18,Yes,3,21.4
MEM_10246,Male,50,Yes,29,52.8
MEM_02430,Male,40,Yes,5,39.6
MEM_08442,Male,18,No,21,44.2
MEM_12398,Female,20,Yes,27,96.1
MEM_09299,Male,58,No,17,30.9
MEM_03389,Male,47,No,4,43.5
MEM_09905,Female,18,No,25,46.9
MEM_03911,Female,20,No,6,89.5
MEM_05383,Female,63,Yes,7,133.4
MEM_08907,Female,18,No,23,29.3
MEM_00552,Female,57,No,6,20.3
MEM_09631,Female,28,No,29,45.1
MEM_10462,Female,55,Yes,17,50.0
MEM_03144,Male,35,Yes,5,22.9
MEM_06917,Male,41,No,8,152.8
MEM_02056,Female,44,Yes,3,10.0
MEM_01925,Female,53,No,2,30.2
MEM_00634,Female,63,No,2,23.9
MEM_06082,Female,31,No,5,70.6
MEM_08508,Female,43,No,21,52.9
MEM_13921,Male,45,No,26,117.6
MEM_14523,Male,50,Yes,23,114.4
MEM_08619,Female,47,No,19,34.1
MEM_12883,Female,42,Yes,24,89.8
MEM_00105,Male,47,Yes,5,28.5
MEM_03041,Female,56,No,4,25.5
MEM_12430,Male,34,No,29,94.8
MEM_10361,Female,22,No,21,57.0
MEM_01709,Female,46,Yes,2,28.0
MEM_00089,Female,40,Yes,5,26.9
MEM_07014,Male,46,Yes,9,126.7
MEM_10433,Male,26,Yes,22,26.8
MEM_03174,Male,54,Yes,2,10.0
MEM_00917,Female,30,No,4,46.7
MEM_07833,Male,56,No,16,38.9
MEM_06732,Female,37,Yes,3,105.0
MEM_01949,Male,39,No,4,36.1
MEM_12236,Female,20,Yes,29,126.2
MEM_11040,Female,61,No,22,43.1
MEM_06368,Female,51,No,4,143.3
MEM_00001,Female,21,Yes,4,33.3
MEM_08032,Male,39,Yes,24,49.1
MEM_12529,Female,57,No,25,128.0
MEM_06047,Female,36,No,7,150.8
MEM_09127,Male,25,No,20,23.4
MEM_13828,Male,30,Yes,27,106.3
MEM_02720,Female,52,No,8,30.4
MEM_08783,Male,21,Yes,24,44.7
MEM_14717,Female,38,No,25,119.9
MEM_03117,Male,25,No,2,21.9
MEM_11128,Male,54,No,19,36.4
MEM_14214,Male,47,Yes,25,108.3
MEM_10640,Male,23,Yes,28,41.6
MEM_09768,Female,61,No,25,56.7
MEM_03762,Female,18,Yes,6,129.0
MEM_00213,Female,52,Yes,5,37.7
MEM_00778,Male,58,Yes,4,29.5
MEM_03496,Male,19,No,6,28.8
MEM_13235,Female,38,Yes,25,104.6
MEM_02043,Male,23,No,4,31.4
MEM_08920,Male,50,Yes,22,42.6
MEM_05420,Female,30,Yes,4,107.3
MEM_06154,Male,58,No,8,139.5
MEM_09759,Male,39,Yes,24,60.3
MEM_08357,Female,46,No,30,46.3
MEM_11758,Female,61,No,25,158.5
MEM_13072,Male,64,No,26,105.1
MEM_12625,Female,60,Yes,30,105.8
MEM_10205,Male,54,No,25,24.9
MEM_08465,Female,63,No,27,38.9
MEM_12052,Male,28,No,28,112.4
MEM_04167,Male,24,Yes,5,119.2
MEM_10960,Male,43,No,26,48.8
MEM_03788,Female,47,No,5,114.3
MEM_08586,Male,33,Yes,22,39.1
MEM_00583,Male,46,No,9,32.0
MEM_14870,Male,41,No,22,127.5
MEM_14976,Male,57,No,27,154.4
MEM_00116,Male,60,No,4,33.2
MEM_06644,Male,61,No,7,103.6
MEM_13552,Female,58,Yes,23,193.8
MEM_14928,Female,62,No,27,149.9
MEM_14654,Female,48,No,21,135.5
MEM_13442,Female,55,No,18,102.3
MEM_08712,Female,24,Yes,27,11.2
MEM_01763,Female,30,No,1,32.6
MEM_01875,Male,24,No,7,29.0
MEM_12157,Male,46,Yes,24,
MEM_11536,Male,20,Yes,23,130.8
MEM_10445,Female,61,Yes,17,20.3
MEM_03224,Male,63,No,5,43.5
MEM_00526,Female,38,Yes,1,24.0
MEM_07725,Male,37,No,22,33.1
MEM_02946,Female,38,Yes,4,40.0
MEM_04473,Male,18,Yes,7,113.8
MEM_12091,Female,21,No,24,139.1
MEM_05655,Male,49,No,10,145.7
MEM_08884,Male,42,No,19,43.2
MEM_06059,Female,58,Yes,6,140.1
MEM_00959,Female,59,Yes,5,29.6
MEM_12636,Female,61,Yes,24,97.8
MEM_06342,Male,28,No,1,132.9
MEM_03633,Male,54,Yes,5,22.0
MEM_01050,Female,54,Yes,3,35.1
MEM_08782,Male,28,No,25,26.9
MEM_08711,Male,45,No,23,33.3
MEM_03380,Female,23,No,8,29.3
MEM_03676,Female,18,Yes,4,26.7
MEM_05776,Female,20,Yes,4,123.8
MEM_13569,Female,25,No,24,91.8
MEM_06573,Male,31,Yes,5,135.4
MEM_05179,Female,57,No,6,134.0
MEM_01607,Female,31,Yes,7,21.0
MEM_03610,Female,52,Yes,4,22.4
MEM_14638,Female,62,No,28,139.7
MEM_06635,Male,39,No,6,141.3
MEM_14997,Male,34,No,23,110.0
MEM_10001,Female,50,No,23,34.2
MEM_00791,Male,49,No,4,49.5
MEM_08984,Female,23,No,19,35.1
MEM_03056,Male,46,No,3,20.9
MEM_10047,Male,32,No,23,30.6
MEM_01980,Female,27,No,2,28.6
MEM_11425,Female,42,No,26,139.6
MEM_03598,Male,27,No,5,21.0
MEM_00933,Female,25,No,0,23.0
MEM_12155,Male,38,Yes,21,91.6
MEM_12893,Male,59,Yes,28,124.4
MEM_07424,Male,51,Yes,7,129.3
MEM_05626,Male,26,No,2,151.1
MEM_01682,Male,33,No,2,31.1
MEM_04179,Male,54,No,3,110.8
MEM_12218,Female,30,No,27,135.2
MEM_06446,Male,62,No,7,195.7
MEM_04116,Female,63,Yes,8,123.0
MEM_00988,Female,21,No,4,16.3
MEM_11703,Female,25,No,17,145.6
MEM_11645,Male,26,Yes,27,101.3
MEM_02896,Male,64,No,0,35.5
MEM_03778,Female,25,No,3,138.5
MEM_05658,Male,20,Yes,5,99.1
MEM_11722,Male,28,No,24,110.9
MEM_03093,Male,53,No,5,21.5
MEM_03155,Female,34,Yes,1,32.9
MEM_11393,Female,47,No,21,67.4
MEM_01823,Male,21,Yes,3,26.3
MEM_14445,Male,59,Yes,25,127.8
MEM_01098,Male,43,No,6,24.4
MEM_10396,Male,59,Yes,25,63.5
MEM_02844,Male,63,No,4,11.6
MEM_09078,Male,43,Yes,28,54.4
MEM_03342,Male,43,Yes,2,15.4
MEM_00038,Female,57,Yes,1,31.8
MEM_06540,Female,28,No,4,112.8
MEM_14034,Female,22,No,20,138.1
MEM_08707,Male,22,No,20,13.8
MEM_03356,Male,53,Yes,4,10.7
MEM_09645,Female,37,No,23,13.8
MEM_11745,Male,53,No,20,81.4
MEM_11801,Female,22,No,21,100.7
MEM_12857,Male,55,Yes,26,128.3
MEM_10698,Female,45,Yes,19,40.5
MEM_11186,Female,48,No,21,44.2
MEM_12191,Female,30,Yes,23,116.9
MEM_07813,Male,33,No,18,32.2
MEM_14591,Female,53,No,20,91.9
MEM_09098,Male,28,No,22,36.8
MEM_08220,Male,28,No,25,
MEM_13848,Male,44,No,21,93.7
MEM_10699,Female,27,No,16,30.1
MEM_02428,Female,32,Yes,6,45.9
MEM_05043,Female,36,Yes,5,124.7
MEM_05346,Female,55,Yes,3,166.3
MEM_08954,Male,21,Yes,21,46.7
MEM_11939,Female,53,No,31,133.1
MEM_04811,Female,43,No,7,138.8
MEM_08476,Male,41,Yes,25,48.7
MEM_00686,Female,39,No,4,41.7
MEM_04799,Female,64,Yes,5,142.9
MEM_07437,Male,27,No,7,130.0
MEM_02353,Male,60,No,1,33.5
MEM_06353,Male,52,Yes,5,116.5
MEM_13405,Male,58,Yes,21,99.9
MEM_04569,Male,33,No,5,159.7
MEM_08213,Female,40,No,19,46.2
MEM_02752,Male,30,No,3,34.4
MEM_09077,Male,58,No,31,51.2
MEM_08073,Female,18,Yes,25,35.5
MEM_09109,Male,20,Yes,16,32.1
MEM_01040,Female,54,No,7,27.3
MEM_07491,Female,34,Yes,8,148.3
MEM_01265,Male,18,Yes,1,24.9
MEM_12771,Male,40,No,22,123.3
MEM_13911,Male,22,No,17,142.8
MEM_07059,Male,18,No,7,123.5
MEM_00277,Male,57,No,3,27.4
MEM_05084,Female,29,Yes,7,116.0
MEM_10276,Male,37,No,24,48.3
MEM_09437,Male,18,No,31,30.7
MEM_02382,Male,43,Yes,5,48.7
MEM_00571,Female,19,No,7,28.9
MEM_01435,Male,21,No,5,10.4
MEM_12094,Male,20,Yes,22,137.0
MEM_09439,Male,47,No,21,49.2
MEM_05352,Female,32,No,7,114.4
MEM_12873,Male,34,Yes,23,124.4
MEM_11718,Male,47,No,26,125.1
MEM_10706,Male,60,Yes,22,46.2
MEM_05445,Female,58,No,3,146.6
MEM_01007,Male,47,Yes,5,42.8
MEM_04543,Female,19,No,10,146.2
MEM_13755,Male,52,No,24,131.7
MEM_13916,Male,48,No,23,131.0
MEM_02064,Male,33,No,5,10.0
MEM_01136,Male,43,Yes,6,22.3
MEM_09882,Female,21,No,27,45.7
MEM_13889,Male,34,Yes,24,117.7
MEM_05343,Female,26,Yes,9,126.4
MEM_10177,Female,29,No,23,32.2
MEM_00294,Male,58,No,5,39.3
MEM_09739,Female,23,No,29,45.6
MEM_10204,Male,48,Yes,27,40.0
MEM_08780,Female,55,No,17,35.8
MEM_11521,Male,27,No,25,123.8
MEM_02403,Male,29,Yes,3,21.3
MEM_10321,Male,25,Yes,12,49.0
MEM_03998,Female,44,Yes,7,125.2
MEM_13999,Male,23,Yes,24,94.9
MEM_03741,Male,40,No,5,22.3
MEM_11700,Female,40,No,24,140.9
MEM_14122,Female,60,No,23,121.5
MEM_02719,Male,18,Yes,4,23.4
MEM_13814,Male,51,Yes,21,100.7
MEM_12713,Male,36,No,23,135.7
MEM_05150,Male,32,No,6,157.2
MEM_02808,Female,26,Yes,6,36.9
MEM_09017,Male,44,No,24,31.0
MEM_00556,Male,49,No,3,23.7
MEM_13394,Male,20,Yes,19,95.3
MEM_04795,Male,29,No,10,155.4
MEM_02469,Female,52,No,4,43.7
MEM_03738,Female,62,Yes,3,32.5
MEM_04286,Female,58,No,3,116.9
MEM_12643,Male,29,No,23,105.9
MEM_09908,Male,36,Yes,12,35.6
MEM_02604,Female,33,Yes,3,10.0
MEM_00362,Female,37,Yes,4,45.6
MEM_06924,Male,31,No,3,121.4
MEM_01704,Female,49,No,5,39.8
MEM_02139,Female,44,Yes,1,26.5
MEM_03239,Female,61,Yes,6,29.4
MEM_02383,Male,27,Yes,4,30.3
MEM_07314,Male,47,Yes,9,
MEM_04311,Male,63,No,6,105.0
MEM_09477,Male,64,No,22,50.3
MEM_01312,Male,42,No,7,26.6
MEM_14150,Male,51,No,27,124.5
MEM_03930,Male,38,Yes,7,124.6
MEM_06183,Female,29,Yes,5,147.3
MEM_13581,Female,64,Yes,24,86.3
MEM_01591,Male,36,Yes,0,34.3
MEM_14089,Male,54,No,31,107.3
MEM_02162,Male,36,Yes,5,42.6
MEM_02396,Male,25,Yes,2,30.6
MEM_00317,Male,49,No,3,33.0
MEM_09516,Female,19,Yes,17,39.2
MEM_11303,Male,44,No,22,131.3
MEM_05233,Female,24,Yes,8,170.8
MEM_13360,Female,49,Yes,20,89.8
MEM_05068,Female,30,Yes,7,96.6
MEM_04036,Female,56,Yes,6,161.1
MEM_08987,Male,19,No,22,59.8
MEM_03020,Male,31,Yes,6,29.7
MEM_09903,Male,61,No,21,28.0
MEM_11579,Female,37,No,29,107.8
MEM_08228,Male,55,Yes,19,37.5
MEM_12741,Male,38,No,26,123.5
MEM_09105,Male,61,No,20,22.5
MEM_05295,Female,63,No,3,130.5
MEM_03972,Male,53,No,6,106.7
MEM_05370,Female,35,Yes,2,133.9
MEM_04133,Male,21,No,6,137.4
MEM_00974,Male,32,Yes,3,29.2
MEM_07291,Male,27,No,4,127.1
MEM_09175,Female,20,No,21,63.4
MEM_00954,Female,23,No,4,35.8
MEM_09610,Female,58,Yes,20,39.7
MEM_09752,Female,39,Yes,24,36.9
MEM_12327,Male,38,No,23,140.9
MEM_13348,Male,62,No,26,153.0
MEM_12457,Female,47,Yes,22,137.5
MEM_09547,Female,22,No,20,44.7
MEM_14123,Male,48,No,24,121.8
MEM_05016,Male,63,No,8,139.7
MEM_14594,Female,40,No,26,51.4
MEM_09179,Female,23,Yes,22,37.9
MEM_10874,Male,52,Yes,26,40.0
MEM_07490,Male,55,No,6,157.0
MEM_01640,Female,26,No,4,23.0
MEM_01290,Female,45,Yes,5,35.0
MEM_11873,Male,37,No,17,104.0
MEM_01380,Male,63,No,5,34.4
MEM_01933,Female,19,Yes,4,30.5
MEM_04675,Female,55,Yes,6,123.4
MEM_13711,Male,46,No,23,115.4
MEM_11352,Female,51,No,18,124.0
MEM_10222,Male,24,No,18,39.0
MEM_00892,Female,29,No,6,27.7
MEM_07287,Male,43,No,7,121.6
MEM_04876,Female,27,No,5,133.5
MEM_12261,Male,35,No,29,126.6
MEM_07906,Female,54,No,22,22.6
MEM_12447,Male,18,Yes,27,174.2
MEM_08194,Female,19,No,21,35.4
MEM_14079,Female,22,Yes,21,128.8
MEM_10301,Female,46,No,22,29.4
MEM_09041,Female,50,No,28,44.2
MEM_10929,Male,43,No,21,36.2
MEM_02466,Female,28,No,2,30.1
MEM_07657,Female,40,Yes,26,24.1
MEM_10106,Female,57,No,22,44.0
MEM_09788,Male,53,Yes,21,35.0
MEM_01913,Male,49,No,5,15.2
MEM_11362,Female,51,No,22,112.6
MEM_02736,Male,30,Yes,3,27.7
MEM_00726,Female,40,No,4,25.4
MEM_07214,Male,27,No,7,117.6
MEM_08245,Male,41,No,26,32.0
MEM_01796,Female,20,No,3,50.4
MEM_03845,Male,47,Yes,5,120.9
MEM_06402,Female,30,Yes,5,129.1
MEM_10745,Female,29,Yes,24,51.0
MEM_10992,Male,58,No,22,24.0
MEM_00936,Female,27,No,2,22.0
MEM_02265,Female,58,Yes,6,21.4
MEM_00824,Female,34,No,3,22.5
MEM_12513,Male,52,No,25,160.5
MEM_07274,Female,50,Yes,6,150.0
MEM_11593,Male,59,Yes,26,105.5
MEM_01389,Male,33,No,2,23.4
MEM_03564,Male,37,Yes,6,18.8
MEM_09076,Male,32,No,16,39.9
MEM_05429,Female,51,No,5,85.4
MEM_07827,Female,23,Yes,16,51.3
MEM_05690,Male,21,Yes,2,112.7
MEM_13059,Male,23,No,20,80.0
MEM_07878,Male,52,Yes,25,33.8
MEM_01868,Female,49,No,2,33.9
MEM_08202,Female,18,No,18,46.4
MEM_11607,Female,55,Yes,24,129.5
MEM_07486,Male,39,No,3,152.9
MEM_09655,Female,59,No,22,33.5
MEM_00806,Male,44,Yes,4,19.9
MEM_04805,Female,55,No,6,116.4
MEM_13247,Female,33,No,28,83.3
MEM_12260,Female,54,Yes,23,103.9
MEM_10300,Female,41,Yes,27,37.1
MEM_13732,Female,63,No,29,116.6
MEM_14936,Female,21,No,22,126.7
MEM_10426,Male,42,Yes,22,46.1
MEM_09155,Female,30,No,24,28.7
MEM_07511,Male,59,Yes,28,43.4
MEM_08056,Male,22,No,25,42.4
MEM_04494,Female,22,No,5,139.0
MEM_02632,Female,19,No,4,24.8
MEM_13356,Female,28,No,29,126.6
MEM_08896,Male,31,No,16,28.5
MEM_08623,Female,42,No,18,38.7
MEM_07832,Female,36,No,28,44.5
MEM_04388,Male,23,Yes,3,126.4
MEM_00145,Female,44,No,6,40.0
MEM_06467,Female,42,No,1,144.7
MEM_02033,Male,30,Yes,5,51.0
MEM_13695,Female,52,No,25,86.0
MEM_01165,Female,58,Yes,9,32.1
MEM_11692,Female,55,Yes,28,138.2
MEM_02050,Male,25,No,6,33.0
MEM_03760,Female,37,Yes,9,118.9
MEM_10816,Female,64,No,26,36.6
MEM_12676,Female,32,No,21,157.7
MEM_04435,Male,31,No,3,135.2
MEM_03430,Female,54,No,5,33.1
MEM_08190,Female,58,Yes,25,59.7
MEM_13149,Male,20,No,24,117.4
MEM_07069,Male,62,No,9,91.8
MEM_04361,Female,34,No,2,109.7
MEM_10616,Female,37,Yes,14,52.5
MEM_09454,Female,19,Yes,26,42.9
MEM_01771,Female,56,No,7,23.4
MEM_03511,Female,43,No,2,30.1
MEM_00271,Female,38,No,1,15.8
MEM_12984,Male,23,No,22,119.3
MEM_14967,Male,34,Yes,20,97.7
MEM_08436,Female,43,Yes,17,38.7
MEM_12605,Female,51,No,29,96.1
MEM_12764,Female,56,No,25,132.0
MEM_02032,Male,26,No,5,34.6
MEM_12316,Male,33,No,22,125.7
MEM_09005,Female,51,No,27,33.8
MEM_14503,Male,40,No,26,109.9
MEM_03810,Male,33,No,3,127.5
MEM_13470,Male,47,Yes,19,103.3
MEM_09996,Male,39,No,20,33.2
MEM_14833,Female,32,No,27,105.0
MEM_04346,Female,45,Yes,8,150.7
MEM_10653,Female,49,No,23,34.2
MEM_00545,Female,28,Yes,2,14.7
MEM_03241,Male,53,No,10,39.6
MEM_08930,Male,36,Yes,24,25.3
MEM_08502,Male,26,No,18,40.5
MEM_11713,Male,55,No,23,117.9
MEM_09323,Female,35,Yes,20,39.7
MEM_14878,Male,30,Yes,17,109.9
MEM_12303,Male,54,No,24,137.3
MEM_10961,Male,22,No,21,38.1
MEM_07564,Male,19,Yes,23,59.6
MEM_00920,Female,45,No,6,36.5
MEM_13683,Male,20,Yes,24,96.9
MEM_11779,Male,37,Yes,24,96.4
MEM_06640,Male,59,No,1,127.0
MEM_12151,Female,40,No,22,146.0
MEM_07694,Male,30,No,22,40.0
MEM_08230,Female,40,No,11,21.6
MEM_12651,Female,47,No,26,75.8
MEM_07126,Male,63,Yes,7,121.2
MEM_04278,Female,37,No,3,123.0
MEM_02983,Female,64,No,5,23.2
MEM_00130,Female,24,Yes,1,33.0
MEM_07980,Male,18,No,21,25.0
MEM_02667,Male,35,No,2,44.8
MEM_07138,Male,64,No,9,116.7
MEM_03223,Female,49,No,5,41.6
MEM_09374,Female,24,No,13,38.0
MEM_07693,Female,56,No,25,31.2
MEM_05392,Female,45,No,6,103.4
MEM_00614,Female,21,No,9,24.0
MEM_14856,Female,43,Yes,21,115.9
MEM_01466,Male,32,No,7,32.9
MEM_04497,Female,20,Yes,5,146.8
MEM_03042,Female,32,No,3,38.9
MEM_09126,Male,19,No,16,39.1
MEM_02419,Female,51,No,1,34.4
MEM_05085,Female,44,Yes,6,131.2
