Record_ID,Temperature,Humidity,Wind_Speed,Season,Is_Holiday,Rental_Count
REC_08536,21.4,42.4,8.8,Spring,No,247
REC_08537,32.0,75.5,1.4,Winter,Yes,824
REC_08538,18.3,67.7,0.1,Winter,No,10
REC_08539,21.5,35.9,7.2,Winter,No,252
REC_08540,11.8,59.4,0.5,Fall,No,524
REC_08541,1.4,65.8,3.6,Summer,No,10
REC_08542,8.2,51.1,6.2,Winter,No,10
REC_08543,14.9,37.8,1.1,Summer,No,772
REC_08544,15.6,64.2,5.3,Winter,No,10
REC_08545,34.3,93.2,1.2,Fall,No,840
REC_08546,15.8,54.2,4.7,Winter,No,221
REC_08547,26.8,83.5,0.2,Summer,No,742
REC_08548,10.6,48.7,3.2,Fall,No,731
REC_08549,11.9,63.2,3.4,Summer,No,366
REC_08550,1.7,71.6,2.0,Summer,No,105
REC_08551,7.6,59.9,3.5,Summer,No,285
REC_08552,20.3,55.5,7.7,Winter,No,10
REC_08553,15.1,70.9,4.0,Fall,No,539
REC_08554,24.4,88.4,9.8,Fall,No,816
REC_08555,16.8,64.5,1.8,Fall,No,663
REC_08556,11.5,52.3,2.3,Spring,No,478
REC_08557,36.5,57.2,0.9,Spring,No,1188
REC_08558,14.1,97.8,12.7,Fall,Yes,539
REC_08559,26.6,62.0,0.2,Winter,No,524
REC_08560,11.0,51.1,1.3,Spring,No,10
REC_08561,22.1,42.8,1.1,Winter,No,43
REC_08562,24.3,32.6,1.5,Winter,Yes,1140
REC_08563,17.1,65.5,7.5,Spring,No,148
REC_08564,-8.5,69.8,1.4,Summer,No,10
REC_08565,15.2,54.0,7.5,Summer,No,716
REC_08566,27.3,59.8,1.7,Summer,No,875
REC_08567,20.3,42.4,5.8,Spring,No,851
REC_08568,19.5,62.0,2.2,Winter,No,10
REC_08569,-2.2,67.2,1.1,Spring,No,10
REC_08570,7.8,52.0,1.8,Fall,No,496
REC_08571,19.1,85.4,1.7,Winter,No,17
REC_08572,19.1,47.4,0.9,Spring,No,546
REC_08573,27.1,64.3,1.0,Winter,No,110
REC_08574,13.6,72.7,0.6,Spring,No,102
REC_08575,19.1,58.8,1.2,Fall,No,704
REC_08576,15.2,57.2,2.9,Fall,No,543
REC_08577,5.1,38.6,1.5,Fall,No,441
REC_08578,-7.6,80.4,3.7,Summer,No,10
REC_08579,19.3,57.5,13.0,Fall,No,820
REC_08580,16.7,68.1,1.4,Summer,No,508
REC_08581,8.8,70.1,1.9,Winter,No,10
REC_08582,-1.2,50.6,0.5,Winter,Yes,10
REC_08583,21.3,57.0,1.5,Winter,No,10
REC_08584,12.3,80.0,3.9,Spring,No,67
REC_08585,20.6,43.2,0.7,Spring,No,573
REC_08586,33.6,91.9,0.6,Summer,No,951
REC_08587,-6.4,48.8,1.4,Summer,No,10
REC_08588,8.0,42.3,5.1,Summer,No,302
REC_08589,12.9,62.0,2.9,Spring,No,209
REC_08590,29.5,93.1,9.5,Spring,No,381
REC_08591,-1.4,31.3,7.0,Winter,No,10
REC_08592,34.4,57.9,0.5,Fall,No,1040
REC_08593,16.4,67.1,0.1,Fall,No,574
REC_08594,14.0,60.5,1.5,Spring,No,78
REC_08595,13.0,65.7,2.2,Fall,No,618
REC_08596,10.6,49.2,2.2,Winter,No,10
REC_08597,25.5,51.0,0.4,Fall,No,1034
REC_08598,4.3,57.8,0.4,Summer,No,169
REC_08599,18.5,43.1,0.1,Winter,No,240
REC_08600,11.2,59.3,5.7,Spring,Yes,534
REC_08601,7.4,54.2,8.9,Summer,No,51
REC_08602,40.9,52.9,0.4,Spring,No,1205
REC_08603,19.2,64.8,0.7,Spring,No,298
REC_08604,21.1,32.7,0.3,Summer,No,1074
REC_08605,26.4,56.6,6.3,Winter,No,240
REC_08606,0.8,94.8,9.6,Spring,No,10
REC_08607,32.5,43.7,0.9,Summer,No,1536
REC_08608,-10.1,79.3,1.1,Summer,No,10
REC_08609,7.3,60.8,1.4,Spring,No,457
REC_08610,10.4,51.0,2.1,Spring,No,219
REC_08611,20.8,40.2,3.4,Winter,No,146
REC_08612,17.2,62.1,2.1,Summer,No,634
REC_08613,13.3,81.8,9.0,Fall,Yes,812
REC_08614,14.9,54.2,0.3,Fall,No,730
REC_08615,5.2,,4.8,Spring,Yes,80
REC_08616,0.0,75.2,1.2,Spring,No,10
REC_08617,22.3,65.1,1.4,Winter,No,160
REC_08618,21.9,36.4,3.7,Fall,No,938
REC_08619,30.8,61.5,8.0,Spring,No,484
REC_08620,7.1,,3.8,Spring,No,10
REC_08621,21.9,59.4,4.5,Fall,No,309
REC_08622,12.2,18.9,4.2,Spring,No,524
REC_08623,26.9,65.8,1.2,Fall,No,867
REC_08624,25.2,57.0,4.2,Fall,Yes,1370
REC_08625,17.1,32.6,4.6,Winter,No,300
REC_08626,11.6,34.8,2.3,Fall,No,822
REC_08627,24.6,74.6,2.3,Spring,No,592
REC_08628,21.5,49.0,4.3,Summer,No,715
REC_08629,8.2,46.4,5.1,Summer,No,137
REC_08630,1.7,59.5,1.2,Summer,No,95
REC_08631,12.1,,4.9,Winter,No,10
REC_08632,30.2,61.5,5.0,Spring,No,512
REC_08633,26.5,57.0,0.8,Winter,No,400
REC_08634,3.9,42.0,3.8,Winter,No,10
REC_08635,3.3,52.3,0.6,Winter,No,10
REC_08636,27.7,66.6,0.3,Spring,No,467
REC_08637,3.6,60.6,2.6,Spring,No,10
REC_08638,20.1,58.8,7.2,Spring,No,322
REC_08639,8.8,89.1,0.1,Summer,No,192
REC_08640,31.2,71.0,5.3,Fall,No,1036
REC_08641,7.3,72.8,2.1,Spring,No,10
REC_08642,26.4,57.5,5.9,Spring,No,605
REC_08643,16.8,63.3,5.6,Winter,No,86
REC_08644,17.5,53.5,6.2,Spring,No,621
REC_08645,-4.7,71.7,4.4,Fall,No,10
REC_08646,-7.0,58.3,5.6,Summer,No,10
REC_08647,12.8,63.3,0.6,Spring,No,428
REC_08648,17.5,62.4,1.1,Summer,No,561
REC_08649,3.7,59.7,0.8,Spring,No,10
REC_08650,4.1,100.0,4.1,Summer,Yes,29
REC_08651,20.6,50.0,0.5,Spring,No,422
REC_08652,20.6,49.9,0.6,Winter,No,261
REC_08653,13.6,70.4,6.3,Summer,No,234
REC_08654,22.8,51.1,3.7,Winter,No,283
REC_08655,3.3,55.6,6.2,Winter,No,10
REC_08656,11.4,43.7,0.5,Spring,No,775
REC_08657,31.5,67.4,1.5,Winter,No,528
REC_08658,15.7,67.6,1.0,Winter,No,10
REC_08659,16.3,55.3,0.0,Spring,No,115
REC_08660,38.1,70.7,1.0,Winter,No,580
REC_08661,1.0,32.1,1.4,Summer,No,575
REC_08662,23.0,49.4,0.3,Summer,Yes,1177
REC_08663,31.6,57.5,2.5,Fall,Yes,1864
REC_08664,11.8,42.4,1.4,Fall,No,791
REC_08665,23.6,33.8,0.1,Fall,Yes,1613
REC_08666,5.2,55.4,3.7,Fall,No,198
REC_08667,8.1,70.4,3.9,Winter,No,10
REC_08668,18.8,79.2,5.4,Summer,No,216
REC_08669,23.0,51.8,2.0,Fall,No,857
REC_08670,26.2,71.0,10.4,Winter,No,10
REC_08671,30.7,69.5,7.4,Spring,No,749
REC_08672,14.3,78.3,2.4,Summer,No,348
REC_08673,26.9,54.7,1.8,Spring,No,735
REC_08674,11.6,33.0,0.0,Fall,Yes,1329
REC_08675,24.0,61.1,3.7,Fall,No,950
REC_08676,17.1,44.8,2.5,Fall,No,773
REC_08677,19.5,49.1,8.3,Summer,No,502
REC_08678,19.2,55.5,2.7,Spring,Yes,623
REC_08679,-1.0,54.9,14.8,Spring,No,10
REC_08680,3.8,62.1,5.8,Summer,No,10
REC_08681,16.0,70.5,9.2,Fall,No,461
REC_08682,-1.9,54.5,1.2,Fall,No,156
REC_08683,23.3,65.9,0.5,Winter,No,72
REC_08684,23.7,60.2,4.8,Summer,No,844
REC_08685,18.3,74.0,4.6,Spring,No,92
REC_08686,3.8,57.2,0.7,Winter,No,10
REC_08687,28.8,58.8,4.3,Spring,No,678
REC_08688,35.4,54.4,2.6,Spring,No,868
REC_08689,16.5,57.6,0.3,Winter,No,33
REC_08690,20.1,48.2,2.1,Spring,No,452
REC_08691,17.0,46.8,8.0,Winter,No,85
REC_08692,20.3,71.6,2.1,Winter,No,10
REC_08693,13.8,43.8,4.7,Winter,No,10
REC_08694,14.7,55.2,0.1,Fall,No,780
REC_08695,24.1,75.2,3.9,Fall,No,706
REC_08696,38.5,54.7,8.8,Summer,Yes,1348
REC_08697,1.0,72.4,2.1,Summer,No,10
REC_08698,14.0,51.1,1.2,Winter,No,10
REC_08699,3.2,44.2,3.1,Summer,No,86
REC_08700,30.9,36.1,7.4,Fall,No,1212
REC_08701,9.1,79.7,0.6,Fall,No,229
REC_08702,0.6,42.9,1.6,Winter,No,10
REC_08703,21.4,71.2,0.5,Fall,No,820
REC_08704,32.4,45.0,2.1,Winter,No,437
REC_08705,21.6,79.8,2.3,Summer,No,652
REC_08706,17.0,93.1,8.7,Fall,No,216
REC_08707,19.1,34.7,1.6,Winter,No,203
REC_08708,29.1,43.7,2.5,Winter,No,579
REC_08709,6.3,71.6,6.5,Spring,No,10
REC_08710,13.9,67.7,1.2,Winter,No,10
REC_08711,10.5,71.7,3.4,Winter,No,10
REC_08712,3.3,51.4,4.2,Fall,No,400
REC_08713,11.7,89.8,1.2,Spring,No,10
REC_08714,26.1,61.8,0.5,Spring,No,663
REC_08715,20.7,41.7,2.1,Spring,No,659
REC_08716,21.4,56.2,1.3,Fall,Yes,1462
REC_08717,16.5,41.9,0.9,Summer,No,433
REC_08718,20.2,83.9,10.9,Winter,No,10
REC_08719,7.0,50.1,2.1,Spring,No,283
REC_08720,11.9,67.4,5.8,Spring,No,119
REC_08721,16.9,52.9,0.7,Fall,No,552
REC_08722,17.8,50.8,8.4,Fall,No,449
REC_08723,18.2,31.3,4.7,Spring,No,578
REC_08724,13.6,69.0,5.0,Summer,Yes,788
REC_08725,11.2,79.5,1.5,Fall,Yes,718
REC_08726,46.6,46.3,2.0,Spring,No,1492
REC_08727,24.1,36.8,2.7,Summer,No,745
REC_08728,19.1,72.0,4.7,Fall,No,589
REC_08729,12.7,35.3,5.7,Summer,No,757
REC_08730,10.5,78.3,0.2,Spring,No,247
REC_08731,13.7,46.4,7.0,Summer,No,304
REC_08732,17.9,43.5,8.3,Spring,No,425
REC_08733,-3.8,63.7,2.7,Fall,No,10
REC_08734,-0.7,44.4,0.6,Winter,No,10
REC_08735,8.6,49.4,5.1,Winter,No,10
REC_08736,17.1,65.3,2.4,Spring,No,755
REC_08737,12.6,23.6,5.1,Winter,No,10
REC_08738,29.8,84.6,5.1,Spring,No,535
REC_08739,0.2,60.7,0.3,Winter,No,10
REC_08740,7.5,40.6,2.8,Winter,No,10
REC_08741,30.2,44.7,2.0,Fall,No,1429
REC_08742,16.3,74.9,8.8,Spring,No,164
REC_08743,23.8,69.0,1.1,Summer,Yes,737
REC_08744,35.5,80.8,0.7,Fall,No,831
REC_08745,8.1,49.8,6.8,Summer,Yes,533
REC_08746,14.0,64.4,0.5,Fall,No,456
REC_08747,12.3,66.4,3.5,Spring,No,132
REC_08748,-4.5,70.4,1.1,Summer,Yes,162
REC_08749,11.9,76.9,2.5,Fall,No,77
REC_08750,23.8,49.2,2.9,Winter,No,37
REC_08751,20.4,58.3,1.6,Summer,No,337
REC_08752,21.2,50.8,11.1,Fall,No,528
REC_08753,11.2,59.2,0.4,Fall,No,687
REC_08754,8.4,70.5,1.5,Summer,No,134
REC_08755,27.7,35.2,1.7,Winter,No,411
REC_08756,10.0,76.6,3.0,Summer,No,10
REC_08757,17.9,42.9,1.6,Summer,Yes,982
REC_08758,16.6,55.4,0.3,Summer,No,681
REC_08759,29.6,78.7,8.8,Fall,No,840
REC_08760,24.7,64.9,1.6,Winter,No,130
REC_08761,2.0,65.1,1.3,Summer,No,10
REC_08762,3.1,42.3,1.8,Summer,No,27
REC_08763,20.8,44.3,0.7,Summer,No,704
REC_08764,14.4,74.1,0.3,Summer,No,420
REC_08765,10.4,51.2,0.5,Summer,No,341
REC_08766,25.2,52.6,0.5,Summer,No,1116
REC_08767,16.9,74.5,0.7,Winter,No,32
REC_08768,15.5,44.3,1.6,Winter,No,30
REC_08769,22.8,64.0,2.9,Winter,No,61
REC_08770,11.2,60.6,3.0,Spring,No,518
REC_08771,30.7,60.0,0.0,Spring,No,948
REC_08772,7.1,52.2,7.6,Fall,No,388
REC_08773,21.6,51.3,5.2,Winter,No,185
REC_08774,29.3,43.8,10.0,Winter,No,413
REC_08775,1.2,67.2,1.3,Winter,No,10
REC_08776,11.6,50.0,3.3,Summer,No,288
REC_08777,26.4,74.5,0.6,Summer,No,628
REC_08778,26.6,56.6,5.1,Fall,No,740
REC_08779,13.3,44.1,0.5,Winter,No,159
REC_08780,7.7,56.4,1.2,Summer,No,279
REC_08781,24.6,53.8,2.0,Winter,No,386
REC_08782,26.8,75.1,2.7,Winter,No,10
REC_08783,3.4,54.5,2.5,Summer,No,383
REC_08784,3.0,55.9,0.3,Summer,No,371
REC_08785,17.3,81.2,1.6,Spring,No,10
REC_08786,21.3,67.6,7.7,Summer,Yes,822
REC_08787,12.0,84.9,6.2,Spring,No,10
REC_08788,21.8,78.9,2.7,Summer,No,259
REC_08789,7.9,46.7,2.5,Winter,No,10
REC_08790,-6.1,74.8,0.4,Summer,No,10
REC_08791,10.8,82.9,0.7,Fall,No,214
REC_08792,15.6,83.0,0.9,Winter,No,10
REC_08793,12.2,74.8,2.0,Fall,No,504
REC_08794,3.4,74.5,3.9,Winter,No,10
REC_08795,-3.2,55.5,1.9,Summer,No,10
REC_08796,9.9,47.4,0.4,Summer,No,719
REC_08797,24.0,54.7,1.7,Summer,No,857
REC_08798,27.6,35.0,0.5,Spring,No,849
REC_08799,26.9,80.1,4.2,Summer,No,415
REC_08800,6.8,55.8,0.5,Fall,No,583
REC_08801,3.5,79.4,2.0,Spring,No,10
REC_08802,20.0,41.5,3.5,Summer,No,706
REC_08803,21.4,76.2,0.8,Spring,No,179
REC_08804,19.0,52.6,0.2,Spring,No,599
REC_08805,-5.1,40.7,2.5,Winter,Yes,10
REC_08806,6.3,84.4,0.2,Spring,No,10
REC_08807,14.7,76.6,2.7,Spring,No,10
REC_08808,19.9,63.2,4.2,Winter,No,10
REC_08809,22.7,60.5,1.2,Summer,No,777
REC_08810,16.4,66.6,2.0,Fall,No,523
REC_08811,18.3,62.9,7.9,Spring,No,341
REC_08812,15.8,48.1,1.9,Fall,No,819
REC_08813,21.9,53.8,17.0,Spring,No,536
REC_08814,18.1,89.4,0.5,Fall,No,378
REC_08815,15.7,100.0,3.7,Winter,No,10
REC_08816,12.3,83.4,3.2,Spring,No,10
REC_08817,15.8,67.2,6.2,Spring,No,462
REC_08818,19.8,54.9,0.3,Summer,No,426
REC_08819,17.7,48.0,1.0,Summer,No,339
REC_08820,18.8,49.0,0.4,Spring,No,552
REC_08821,28.4,51.7,8.1,Winter,No,257
REC_08822,17.7,92.3,1.7,Fall,No,351
REC_08823,8.5,87.1,7.2,Summer,Yes,289
REC_08824,23.8,71.2,1.0,Summer,No,788
REC_08825,1.3,45.6,0.4,Summer,No,221
REC_08826,4.2,,1.1,Summer,No,148
REC_08827,18.4,56.4,2.7,Winter,No,10
REC_08828,20.2,27.7,5.6,Spring,No,666
REC_08829,2.5,64.3,1.5,Fall,No,87
REC_08830,11.2,47.4,7.4,Summer,No,58
REC_08831,8.9,47.9,0.8,Winter,No,10
REC_08832,10.1,56.2,3.5,Winter,No,10
REC_08833,24.4,52.5,4.0,Summer,Yes,1127
REC_08834,22.1,59.5,1.0,Fall,Yes,1234
REC_08835,14.8,58.8,0.1,Summer,No,520
REC_08836,9.5,31.9,1.4,Winter,No,197
REC_08837,1.5,82.8,0.1,Fall,No,112
REC_08838,29.2,45.2,6.9,Winter,No,470
REC_08839,20.9,45.7,9.2,Spring,No,878
REC_08840,7.9,55.1,4.0,Winter,No,10
REC_08841,22.2,58.4,3.9,Summer,No,470
REC_08842,14.3,81.9,0.8,Fall,No,574
REC_08843,12.1,64.0,0.2,Summer,No,650
REC_08844,19.4,68.5,4.9,Spring,No,228
REC_08845,7.6,64.1,2.5,Fall,No,556
REC_08846,11.6,63.5,3.4,Fall,No,382
REC_08847,16.2,64.6,4.5,Fall,Yes,1060
REC_08848,10.0,31.0,1.6,Winter,No,162
REC_08849,21.7,56.3,0.5,Summer,No,636
REC_08850,33.7,77.4,4.8,Fall,No,1242
REC_08851,7.5,100.0,1.8,Fall,No,292
REC_08852,-1.7,41.9,5.3,Fall,No,97
REC_08853,-5.0,66.3,1.7,Spring,No,10
REC_08854,13.5,51.4,0.7,Fall,No,818
REC_08855,8.4,90.7,0.6,Winter,No,10
REC_08856,17.1,39.7,4.1,Winter,No,158
REC_08857,16.3,69.4,2.6,Fall,No,308
REC_08858,-1.0,38.9,1.6,Winter,No,10
REC_08859,-3.1,55.2,2.0,Winter,No,10
REC_08860,18.0,59.5,2.4,Fall,No,653
REC_08861,16.4,76.0,0.8,Winter,Yes,10
REC_08862,10.7,43.8,1.4,Spring,No,272
REC_08863,-1.6,70.0,1.0,Fall,No,115
REC_08864,19.7,60.3,1.5,Summer,No,609
REC_08865,27.7,64.1,2.1,Winter,No,437
REC_08866,17.8,74.4,0.6,Fall,No,750
REC_08867,6.5,40.8,1.5,Summer,No,577
REC_08868,15.4,72.2,1.5,Spring,No,137
REC_08869,1.3,51.5,1.0,Spring,No,53
REC_08870,25.6,76.4,19.5,Fall,No,367
REC_08871,15.8,65.0,0.2,Fall,No,432
REC_08872,-2.7,56.9,3.1,Spring,No,10
REC_08873,12.0,51.1,0.6,Spring,No,162
REC_08874,19.6,72.3,5.5,Spring,No,88
REC_08875,11.7,78.9,7.4,Summer,No,117
REC_08876,12.2,52.0,1.5,Summer,Yes,833
REC_08877,2.8,43.0,5.2,Fall,No,348
REC_08878,20.7,70.4,0.9,Summer,No,899
REC_08879,8.5,38.3,0.5,Winter,No,10
REC_08880,-6.6,40.4,1.1,Spring,No,10
REC_08881,11.3,44.1,1.3,Fall,No,692
REC_08882,24.8,53.8,1.5,Summer,No,985
REC_08883,11.1,40.0,1.4,Fall,No,594
REC_08884,32.4,30.9,1.6,Summer,No,1255
REC_08885,19.3,43.0,3.7,Fall,No,911
REC_08886,18.4,69.6,0.8,Spring,No,129
REC_08887,13.7,40.9,0.1,Spring,No,230
REC_08888,14.3,54.9,2.0,Spring,No,347
REC_08889,12.4,89.2,1.8,Summer,No,304
REC_08890,12.0,59.3,0.2,Fall,No,511
REC_08891,20.3,65.1,0.4,Fall,No,720
REC_08892,5.6,45.8,2.1,Fall,No,651
REC_08893,4.2,92.5,0.8,Winter,No,10
REC_08894,3.8,51.9,6.3,Summer,No,267
REC_08895,35.5,56.6,0.6,Spring,No,1390
REC_08896,20.3,79.8,0.1,Spring,No,223
REC_08897,18.0,57.3,1.8,Fall,No,713
REC_08898,4.4,60.7,12.8,Fall,No,192
REC_08899,21.2,55.8,3.0,Winter,No,357
REC_08900,13.8,55.9,1.3,Summer,No,468
REC_08901,17.1,65.6,0.1,Fall,No,765
REC_08902,5.2,68.3,2.0,Fall,No,295
REC_08903,16.6,50.4,0.7,Summer,Yes,1023
REC_08904,10.8,48.5,3.1,Fall,No,529
REC_08905,7.3,50.9,2.6,Spring,No,80
REC_08906,22.3,39.0,0.9,Summer,No,1375
REC_08907,-0.4,36.1,0.2,Spring,No,10
REC_08908,20.6,64.5,4.2,Winter,Yes,193
REC_08909,21.8,74.1,2.6,Fall,No,711
REC_08910,6.2,73.1,5.5,Fall,No,203
REC_08911,6.8,24.3,0.9,Summer,No,661
REC_08912,12.8,56.3,3.2,Winter,No,10
REC_08913,17.8,43.5,0.4,Summer,No,589
REC_08914,13.5,62.2,1.0,Winter,No,10
REC_08915,19.3,53.7,3.2,Summer,No,780
REC_08916,32.6,68.9,5.2,Summer,No,708
REC_08917,9.9,59.7,1.2,Fall,No,505
REC_08918,-2.2,31.6,4.8,Fall,No,269
REC_08919,23.3,45.5,3.4,Winter,No,64
REC_08920,31.8,60.1,1.3,Spring,No,641
REC_08921,18.9,61.4,6.3,Spring,No,495
REC_08922,4.1,38.9,2.1,Summer,No,262
REC_08923,13.8,37.0,3.1,Fall,No,984
REC_08924,3.8,60.8,2.1,Summer,No,119
REC_08925,21.4,38.9,1.8,Winter,No,121
REC_08926,1.5,35.0,5.7,Summer,No,331
REC_08927,12.0,53.3,1.0,Summer,No,342
REC_08928,5.0,52.7,0.1,Summer,No,215
REC_08929,16.3,46.8,6.4,Winter,No,195
REC_08930,11.3,49.4,5.2,Winter,No,10
REC_08931,16.8,60.2,1.4,Summer,No,464
REC_08932,15.2,49.2,0.6,Fall,No,592
REC_08933,5.1,61.1,3.4,Winter,No,10
REC_08934,21.3,54.3,0.2,Spring,No,522
REC_08935,14.5,62.5,1.7,Summer,No,306
REC_08936,5.1,73.2,0.3,Fall,No,175
REC_08937,37.4,72.6,2.7,Winter,No,551
REC_08938,19.8,79.3,0.1,Summer,No,337
REC_08939,13.5,72.6,3.0,Fall,Yes,614
REC_08940,29.2,63.6,3.4,Spring,No,785
REC_08941,33.4,53.5,2.0,Winter,No,423
REC_08942,13.5,54.2,0.6,Winter,No,228
REC_08943,18.5,46.8,0.3,Spring,No,521
REC_08944,5.1,60.1,1.1,Winter,No,10
REC_08945,13.5,70.5,1.9,Fall,No,126
REC_08946,13.0,49.1,3.1,Winter,No,10
REC_08947,16.8,59.4,0.0,Summer,No,218
REC_08948,18.3,49.8,3.7,Spring,No,540
REC_08949,20.6,63.1,3.7,Summer,No,569
REC_08950,17.4,51.8,1.8,Winter,No,172
REC_08951,2.9,48.9,1.3,Summer,No,350
REC_08952,5.6,49.8,5.5,Fall,No,532
REC_08953,9.5,67.5,4.6,Summer,No,157
REC_08954,12.2,58.5,12.3,Fall,Yes,809
REC_08955,25.5,53.6,1.4,Fall,No,1095
REC_08956,3.4,63.9,7.1,Fall,No,37
REC_08957,11.4,53.8,0.3,Spring,No,159
REC_08958,24.5,,1.6,Summer,No,823
REC_08959,12.0,45.4,1.9,Fall,Yes,807
REC_08960,19.6,57.2,1.7,Fall,No,866
REC_08961,13.6,38.9,2.9,Summer,No,677
REC_08962,17.6,54.8,0.6,Winter,No,10
REC_08963,12.7,34.8,6.0,Spring,No,343
REC_08964,21.7,71.2,2.4,Fall,No,649
REC_08965,-0.5,71.5,7.0,Winter,No,10
REC_08966,11.4,71.8,0.0,Winter,No,10
REC_08967,18.0,60.4,3.0,Winter,Yes,386
REC_08968,20.3,46.8,1.6,Fall,No,945
REC_08969,29.9,48.0,2.1,Fall,No,1284
REC_08970,11.1,83.0,4.1,Fall,No,333
REC_08971,29.8,81.5,0.8,Summer,No,947
REC_08972,8.4,61.8,0.7,Fall,No,580
REC_08973,28.3,52.3,3.6,Spring,No,775
REC_08974,23.2,80.5,2.2,Summer,No,604
REC_08975,5.9,49.6,0.8,Spring,No,233
REC_08976,18.1,63.4,2.0,Winter,No,10
REC_08977,14.5,80.3,1.8,Summer,No,125
REC_08978,21.3,47.5,3.5,Summer,Yes,1186
REC_08979,12.8,72.4,0.0,Summer,No,10
REC_08980,11.9,67.8,2.7,Spring,No,299
REC_08981,28.7,59.4,2.8,Spring,Yes,1178
REC_08982,14.0,45.1,4.1,Winter,No,10
REC_08983,23.3,49.1,6.6,Fall,No,846
REC_08984,12.7,64.3,1.7,Spring,No,311
REC_08985,31.7,38.6,1.3,Winter,Yes,1321
REC_08986,8.2,62.0,0.3,Fall,No,478
REC_08987,8.9,68.1,1.2,Summer,No,503
REC_08988,30.2,74.8,0.2,Fall,No,1073
REC_08989,10.6,39.0,4.9,Spring,Yes,634
REC_08990,31.0,79.7,4.9,Winter,No,233
REC_08991,23.9,85.4,1.6,Summer,No,548
REC_08992,13.5,66.2,0.9,Summer,No,259
REC_08993,-3.1,44.4,0.4,Fall,No,196
REC_08994,14.8,55.1,5.7,Fall,No,543
REC_08995,16.0,59.3,6.3,Spring,No,308
REC_08996,26.7,64.1,0.9,Summer,No,754
REC_08997,30.9,60.3,2.9,Fall,No,1121
REC_08998,8.2,64.2,0.9,Summer,Yes,705
REC_08999,23.0,58.6,0.8,Winter,No,382
REC_09000,22.7,64.0,0.1,Winter,No,222
REC_09001,25.7,53.1,2.6,Spring,No,596
REC_09002,20.0,54.9,0.5,Summer,No,1010
REC_09003,-4.4,51.4,0.0,Fall,No,50
REC_09004,13.4,88.8,0.3,Winter,No,10
REC_09005,3.4,82.0,1.1,Winter,No,10
REC_09006,13.0,68.3,3.3,Spring,No,592
REC_09007,24.8,79.9,0.7,Winter,No,95
REC_09008,18.1,72.0,6.6,Spring,No,128
REC_09009,26.5,,1.0,Summer,Yes,957
REC_09010,18.4,37.4,1.2,Fall,No,704
REC_09011,2.0,56.1,0.7,Summer,No,140
REC_09012,-10.2,55.0,0.9,Summer,No,10
REC_09013,16.5,43.0,0.2,Summer,No,499
REC_09014,12.9,37.7,1.0,Fall,No,828
REC_09015,5.2,67.4,5.9,Summer,No,10
REC_09016,-2.0,64.9,3.5,Summer,No,10
REC_09017,7.7,42.5,6.2,Spring,No,308
REC_09018,13.1,48.8,0.3,Spring,No,288
REC_09019,21.7,77.4,1.8,Spring,No,547
REC_09020,16.9,46.8,0.8,Fall,No,739
REC_09021,31.1,62.6,3.8,Winter,No,516
REC_09022,4.6,57.2,10.5,Winter,No,10
REC_09023,23.8,67.6,5.1,Summer,No,500
REC_09024,15.5,47.2,0.1,Winter,Yes,861
REC_09025,21.9,61.4,1.1,Summer,No,679
REC_09026,10.6,62.5,0.1,Spring,No,97
REC_09027,25.7,63.5,0.1,Summer,No,740
REC_09028,18.0,61.2,0.2,Fall,No,664
REC_09029,8.2,65.2,1.0,Winter,No,10
REC_09030,14.9,92.9,1.1,Summer,No,349
REC_09031,12.6,98.4,1.5,Spring,Yes,467
REC_09032,19.9,50.4,1.6,Fall,No,674
REC_09033,3.2,25.2,4.4,Summer,No,456
REC_09034,14.7,68.9,0.5,Summer,No,162
REC_09035,19.0,62.8,0.5,Summer,No,736
REC_09036,15.3,75.9,3.0,Fall,Yes,782
REC_09037,28.5,64.3,2.5,Summer,No,900
REC_09038,22.7,60.9,0.5,Spring,No,489
REC_09039,14.9,76.9,5.7,Spring,No,10
REC_09040,17.2,79.0,1.2,Spring,No,341
REC_09041,18.0,39.2,1.4,Spring,No,771
REC_09042,19.0,47.8,1.6,Fall,Yes,1289
REC_09043,-3.3,58.4,1.2,Spring,No,10
REC_09044,12.0,61.5,2.4,Spring,No,322
REC_09045,0.2,56.6,1.5,Winter,Yes,10
REC_09046,27.8,66.5,0.9,Spring,No,733
REC_09047,14.4,74.9,7.0,Fall,No,304
REC_09048,13.1,85.8,1.1,Winter,No,10
REC_09049,24.0,68.7,3.6,Winter,No,154
REC_09050,19.2,47.2,1.3,Fall,No,761
REC_09051,3.7,57.8,1.7,Winter,No,10
REC_09052,14.3,58.9,0.8,Summer,No,554
REC_09053,11.6,67.7,4.2,Spring,No,433
REC_09054,-2.4,65.8,4.0,Summer,No,10
REC_09055,8.1,90.8,0.1,Fall,No,259
REC_09056,13.2,53.1,0.2,Summer,No,336
REC_09057,13.9,65.8,7.7,Fall,No,698
REC_09058,0.2,95.3,6.6,Summer,No,10
REC_09059,26.5,51.2,2.1,Spring,No,732
REC_09060,14.0,62.2,2.0,Fall,No,645
REC_09061,15.4,45.8,5.0,Fall,No,612
REC_09062,19.0,61.2,0.4,Fall,No,914
REC_09063,7.1,48.3,3.2,Winter,No,10
REC_09064,19.6,75.7,1.9,Spring,No,427
REC_09065,11.3,62.2,4.1,Winter,No,10
REC_09066,6.0,46.0,0.1,Winter,No,10
