Student_ID,Study_Hours,Attendance_Rate,Mock_Score,Sleep_Hours,Academy_Type,Pass
STU_07728,28.7,75.6,77.8,5.4,Offline,1
STU_07729,26.7,72.7,73.3,5.7,Self_Study,1
STU_07730,40.4,51.8,66.2,5.2,Offline,1
STU_07731,27.4,41.1,44.6,3.7,Offline,1
STU_07732,21.0,77.9,63.7,3.2,Online,1
STU_07733,25.0,94.7,74.3,5.9,Online,1
STU_07734,26.2,80.2,49.4,6.9,Online,1
STU_07735,8.3,84.4,62.1,7.5,Self_Study,1
STU_07736,52.1,98.8,57.4,4.5,Offline,1
STU_07737,30.2,79.9,89.9,4.5,Offline,1
STU_07738,27.1,73.2,75.3,5.7,Self_Study,1
STU_07739,31.2,62.7,71.0,6.5,Offline,1
STU_07740,32.1,100.0,29.1,8.0,Offline,0
STU_07741,23.6,82.9,63.1,7.6,Self_Study,1
STU_07742,18.7,60.8,57.2,5.9,Offline,1
STU_07743,31.0,57.4,57.1,7.0,Self_Study,0
STU_07744,28.9,93.8,31.9,5.2,Offline,0
STU_07745,16.9,59.4,40.4,6.6,Online,1
STU_07746,39.2,100.0,58.8,6.4,Self_Study,1
STU_07747,27.9,33.7,80.1,8.6,Self_Study,1
STU_07748,32.3,96.3,49.4,7.2,Offline,1
STU_07749,38.9,82.3,52.8,5.3,Offline,1
STU_07750,25.2,76.8,92.1,5.4,Offline,0
STU_07751,28.2,72.4,54.7,6.0,Self_Study,1
STU_07752,33.1,100.0,57.7,4.2,Self_Study,1
STU_07753,17.8,85.6,57.9,6.2,Online,1
STU_07754,25.5,61.5,35.8,6.3,Self_Study,0
STU_07755,26.3,49.2,70.3,7.2,Offline,0
STU_07756,15.4,77.7,48.2,7.4,Online,1
STU_07757,48.2,75.0,59.5,6.6,Offline,1
STU_07758,10.9,52.2,68.0,4.1,Online,1
STU_07759,12.0,74.2,95.0,4.7,Self_Study,1
STU_07760,38.1,66.4,36.3,5.6,Online,0
STU_07761,32.1,75.1,75.6,7.5,Self_Study,1
STU_07762,14.7,85.9,75.6,7.4,Self_Study,1
STU_07763,31.1,97.4,48.5,6.1,Online,1
STU_07764,39.7,88.6,70.8,10.0,Offline,1
STU_07765,24.7,64.2,89.6,8.8,Offline,1
STU_07766,51.0,80.5,46.2,8.4,Self_Study,1
STU_07767,7.8,75.9,64.3,7.6,Self_Study,1
STU_07768,31.9,55.0,67.3,7.2,Offline,0
STU_07769,36.7,81.0,69.6,7.1,Self_Study,1
STU_07770,33.9,100.0,73.8,3.8,Online,0
STU_07771,23.0,75.5,63.0,4.9,Offline,1
STU_07772,22.1,51.1,69.2,6.2,Self_Study,1
STU_07773,29.4,75.5,43.6,6.7,Online,1
STU_07774,33.2,56.8,63.0,6.3,Self_Study,0
STU_07775,31.0,88.0,51.4,6.9,Offline,0
STU_07776,35.4,82.9,37.9,3.3,Offline,1
STU_07777,14.8,72.4,50.8,7.3,Online,0
STU_07778,22.7,70.0,64.9,6.6,Online,1
STU_07779,15.6,71.8,67.8,6.2,Online,1
STU_07780,21.1,75.1,37.2,7.9,Offline,1
STU_07781,35.2,63.4,43.1,4.9,Self_Study,0
STU_07782,26.1,54.2,73.0,6.1,Offline,1
STU_07783,51.1,92.1,69.1,6.9,Offline,1
STU_07784,26.9,69.2,76.0,5.2,Online,1
STU_07785,25.6,77.5,84.6,3.5,Online,1
STU_07786,26.1,79.3,69.7,4.8,Self_Study,0
STU_07787,18.6,79.8,52.5,6.4,Online,1
STU_07788,24.4,57.4,62.1,6.1,Online,1
STU_07789,36.3,49.9,89.9,6.5,Self_Study,1
STU_07790,26.1,66.2,100.0,5.5,Offline,1
STU_07791,17.1,80.9,68.3,4.5,Online,1
STU_07792,15.7,64.1,69.6,6.7,Self_Study,0
STU_07793,20.5,69.7,73.1,6.3,Offline,1
STU_07794,25.7,100.0,60.4,7.5,Online,1
STU_07795,36.9,47.3,80.9,5.4,Self_Study,1
STU_07796,11.6,63.7,78.1,3.5,Online,1
STU_07797,21.8,100.0,66.4,3.0,Offline,0
STU_07798,26.4,74.3,54.3,5.9,Self_Study,1
STU_07799,6.7,64.4,32.6,6.7,Self_Study,1
STU_07800,16.7,92.5,73.2,6.2,Offline,0
STU_07801,18.2,75.8,63.8,5.7,Online,1
STU_07802,17.0,69.8,46.7,4.1,Offline,1
STU_07803,26.9,77.9,39.7,3.7,Self_Study,1
STU_07804,23.4,65.1,71.9,7.1,Offline,1
STU_07805,19.4,59.7,31.2,6.2,Offline,1
STU_07806,29.3,73.3,65.4,6.0,Online,1
STU_07807,42.2,59.8,75.2,4.2,Offline,1
STU_07808,41.4,75.2,69.9,5.1,Self_Study,1
STU_07809,5.8,80.3,53.0,6.6,Offline,1
STU_07810,30.8,87.8,37.5,6.9,Online,1
STU_07811,23.2,91.9,70.6,6.3,Offline,1
STU_07812,26.6,68.9,81.6,8.6,Offline,1
STU_07813,21.0,82.5,49.7,5.6,Offline,0
STU_07814,26.2,82.4,69.1,8.4,Online,1
STU_07815,26.5,79.9,88.5,6.8,Online,1
STU_07816,19.2,67.8,66.1,6.7,Self_Study,1
STU_07817,16.0,59.6,52.9,7.9,Offline,0
STU_07818,20.5,82.5,78.7,5.6,Self_Study,0
STU_07819,27.3,49.4,46.7,6.0,Offline,1
STU_07820,31.0,71.0,36.6,4.7,Offline,1
STU_07821,33.5,36.7,74.6,7.9,Online,1
STU_07822,20.1,55.0,52.7,7.0,Offline,0
STU_07823,27.8,,54.3,8.1,Online,1
STU_07824,34.6,91.5,48.7,6.8,Self_Study,1
STU_07825,36.7,85.3,51.5,8.2,Online,0
STU_07826,24.4,66.7,85.3,5.4,Online,1
STU_07827,22.8,85.9,89.9,8.0,Online,0
STU_07828,26.9,88.3,92.3,5.9,Offline,1
STU_07829,13.5,72.6,79.6,6.5,Self_Study,1
STU_07830,23.1,54.2,68.4,7.6,Online,1
STU_07831,32.4,71.9,34.2,10.0,Offline,1
STU_07832,31.4,73.5,56.6,7.7,Online,1
STU_07833,22.3,56.5,98.8,7.9,Offline,1
STU_07834,27.2,80.5,52.2,5.7,Online,0
STU_07835,16.8,79.2,87.3,6.7,Offline,1
STU_07836,32.0,,61.0,6.4,Offline,1
STU_07837,24.2,79.2,11.8,8.6,Online,1
STU_07838,22.2,85.9,71.5,6.3,Offline,1
STU_07839,21.4,72.3,82.8,8.5,Offline,1
STU_07840,24.4,78.0,59.1,4.5,Offline,1
STU_07841,20.5,69.0,82.2,8.6,Offline,1
STU_07842,31.6,66.2,30.0,5.2,Offline,0
STU_07843,21.0,95.1,35.1,7.8,Offline,0
STU_07844,40.9,44.3,63.7,5.2,Self_Study,1
STU_07845,39.7,88.2,68.6,7.4,Self_Study,1
STU_07846,16.1,65.7,84.4,5.1,Offline,1
STU_07847,25.7,63.7,71.5,8.1,Self_Study,1
STU_07848,18.5,78.9,38.5,7.8,Self_Study,1
STU_07849,21.7,52.7,63.8,5.6,Online,1
STU_07850,45.0,62.8,70.8,7.4,Self_Study,1
STU_07851,21.9,62.3,26.3,7.9,Online,1
STU_07852,28.6,71.7,59.2,5.1,Online,1
STU_07853,30.4,62.9,54.0,4.9,Self_Study,1
STU_07854,15.0,99.0,48.2,4.9,Online,0
STU_07855,16.4,100.0,69.0,4.7,Offline,1
STU_07856,12.9,44.7,39.3,4.9,Self_Study,0
STU_07857,16.1,83.2,67.5,7.9,Online,1
STU_07858,1.0,87.9,70.1,7.3,Online,1
STU_07859,30.4,83.1,79.5,4.0,Offline,1
STU_07860,45.5,65.1,39.8,5.7,Self_Study,0
STU_07861,26.5,71.3,32.9,4.8,Self_Study,0
STU_07862,10.8,63.8,65.0,7.8,Self_Study,1
STU_07863,18.6,68.7,54.8,5.8,Online,1
STU_07864,20.4,56.9,100.0,4.2,Offline,1
STU_07865,14.8,73.3,68.3,6.8,Offline,0
STU_07866,33.6,52.5,61.0,7.4,Offline,1
STU_07867,33.1,72.0,56.9,5.1,Online,1
STU_07868,13.4,56.3,38.1,6.1,Online,1
STU_07869,32.3,78.1,70.1,5.1,Online,1
STU_07870,40.3,64.8,58.6,8.4,Self_Study,1
STU_07871,44.0,79.4,58.6,5.9,Self_Study,1
STU_07872,53.7,91.2,61.7,5.4,Online,1
STU_07873,16.0,98.8,64.0,6.4,Online,1
STU_07874,53.2,37.1,28.7,6.2,Offline,0
STU_07875,21.5,62.5,75.1,7.5,Self_Study,1
STU_07876,19.1,70.5,44.8,8.3,Self_Study,0
STU_07877,28.3,81.9,57.5,8.3,Offline,1
STU_07878,19.2,50.2,83.1,5.9,Online,1
STU_07879,29.0,60.3,92.0,7.0,Online,1
STU_07880,11.8,77.0,29.4,8.7,Offline,1
STU_07881,22.6,76.3,60.5,8.8,Self_Study,1
STU_07882,37.9,80.7,64.9,5.2,Online,1
STU_07883,24.4,81.7,32.9,7.4,Self_Study,0
STU_07884,26.4,,74.4,7.1,Online,1
STU_07885,29.8,77.9,62.1,7.9,Offline,1
STU_07886,36.7,75.8,63.5,8.4,Self_Study,1
STU_07887,8.4,85.0,43.5,4.9,Offline,1
STU_07888,30.8,41.4,67.4,5.5,Self_Study,1
STU_07889,22.3,98.2,75.1,7.9,Self_Study,1
STU_07890,26.7,41.9,62.3,6.7,Online,0
STU_07891,35.6,58.8,50.7,3.2,Offline,1
STU_07892,13.1,71.6,52.2,4.0,Self_Study,1
STU_07893,14.9,85.1,64.0,7.5,Online,1
STU_07894,5.6,30.1,60.9,7.8,Offline,1
STU_07895,19.5,,76.3,4.5,Self_Study,1
STU_07896,38.3,86.9,51.4,8.1,Self_Study,1
STU_07897,23.8,89.9,38.1,6.2,Self_Study,0
STU_07898,11.6,64.5,66.5,5.0,Online,1
STU_07899,20.1,70.5,51.4,5.7,Self_Study,1
STU_07900,10.1,65.8,74.1,4.7,Self_Study,0
STU_07901,13.7,69.1,60.1,5.6,Offline,0
STU_07902,28.9,59.5,71.8,3.7,Online,1
STU_07903,13.3,61.7,41.7,6.4,Offline,0
STU_07904,36.1,81.5,62.6,7.4,Self_Study,1
STU_07905,24.3,77.0,47.4,4.5,Self_Study,0
STU_07906,25.9,82.4,38.0,6.5,Online,1
STU_07907,22.2,78.2,44.5,5.3,Online,1
STU_07908,32.7,85.6,50.2,7.5,Offline,1
STU_07909,32.8,88.2,82.4,3.0,Offline,1
STU_07910,28.4,48.9,49.7,7.6,Offline,0
STU_07911,30.6,62.2,37.1,3.8,Offline,0
STU_07912,22.9,71.5,62.4,6.2,Offline,1
STU_07913,30.4,74.7,60.5,5.4,Online,1
STU_07914,21.6,64.9,51.1,6.0,Online,1
STU_07915,25.0,88.7,57.1,4.2,Offline,1
STU_07916,22.3,100.0,77.6,9.0,Online,1
STU_07917,20.4,77.8,72.1,4.6,Self_Study,1
STU_07918,18.1,76.3,70.5,4.7,Self_Study,1
STU_07919,29.7,87.7,38.7,9.2,Offline,1
STU_07920,38.1,47.0,100.0,7.0,Self_Study,1
STU_07921,36.7,75.4,78.9,4.6,Online,1
STU_07922,12.4,89.7,69.3,6.3,Online,1
STU_07923,37.9,65.4,39.0,6.1,Online,1
STU_07924,21.8,56.6,77.1,4.0,Self_Study,1
STU_07925,31.0,72.2,51.0,5.4,Offline,0
STU_07926,15.9,74.1,56.5,6.5,Online,1
STU_07927,26.4,61.4,29.7,8.4,Online,1
STU_07928,28.1,100.0,37.7,6.2,Self_Study,1
STU_07929,10.2,67.8,67.9,6.3,Offline,0
STU_07930,31.1,57.7,78.1,5.3,Offline,1
STU_07931,38.5,73.6,72.3,8.1,Self_Study,1
STU_07932,23.3,88.6,71.7,7.9,Self_Study,0
STU_07933,38.6,75.3,58.8,7.7,Online,1
STU_07934,23.1,82.3,52.7,6.7,Offline,1
STU_07935,33.5,,65.2,4.1,Offline,1
STU_07936,2.8,97.3,74.8,8.1,Self_Study,1
STU_07937,49.2,83.4,60.1,6.6,Online,1
STU_07938,40.0,90.7,81.8,6.0,Offline,1
STU_07939,22.2,80.5,56.1,7.2,Offline,1
STU_07940,5.3,,42.4,6.8,Self_Study,1
STU_07941,27.9,61.9,59.8,4.9,Self_Study,1
STU_07942,10.6,67.6,61.9,6.0,Offline,1
STU_07943,29.4,95.2,58.5,3.6,Offline,0
STU_07944,29.1,98.4,83.1,6.6,Self_Study,1
STU_07945,15.6,57.8,74.5,8.5,Offline,1
STU_07946,36.2,78.7,34.2,3.8,Self_Study,1
STU_07947,33.1,68.5,87.6,6.7,Self_Study,1
STU_07948,34.8,64.5,10.7,7.5,Self_Study,0
STU_07949,25.1,79.3,98.7,7.7,Online,1
STU_07950,10.8,92.1,54.8,5.4,Online,1
STU_07951,34.8,81.8,56.6,4.8,Offline,1
STU_07952,22.3,70.2,58.9,5.6,Offline,0
STU_07953,11.1,82.7,66.9,8.3,Online,1
STU_07954,38.5,69.6,60.0,3.9,Online,1
STU_07955,46.0,81.2,57.6,4.7,Offline,1
STU_07956,24.6,95.9,83.6,5.8,Self_Study,1
STU_07957,46.6,43.8,70.2,5.0,Offline,1
STU_07958,25.9,87.0,42.7,6.4,Online,1
STU_07959,21.2,51.9,73.3,8.6,Online,1
STU_07960,18.7,93.4,69.4,4.7,Online,1
STU_07961,41.4,65.4,50.2,6.3,Self_Study,0
STU_07962,17.2,56.7,74.3,6.5,Self_Study,1
STU_07963,32.4,85.4,57.2,6.0,Offline,1
STU_07964,19.4,80.5,56.0,4.1,Offline,1
STU_07965,20.4,60.0,55.5,5.5,Self_Study,1
STU_07966,35.3,56.2,16.3,5.5,Online,0
STU_07967,21.2,72.2,50.5,7.5,Offline,1
STU_07968,21.0,56.9,72.8,7.1,Offline,0
STU_07969,36.3,59.1,59.6,4.2,Self_Study,1
STU_07970,41.0,76.7,36.9,5.9,Offline,1
STU_07971,31.4,60.5,77.4,5.7,Offline,1
STU_07972,18.5,81.4,54.6,9.4,Self_Study,1
STU_07973,19.9,97.4,38.0,6.9,Offline,1
STU_07974,25.8,72.8,99.7,4.9,Self_Study,1
STU_07975,28.2,77.0,41.0,5.3,Offline,1
STU_07976,15.1,100.0,75.8,5.9,Online,1
STU_07977,32.2,57.2,46.2,7.0,Online,0
STU_07978,25.9,92.9,62.4,7.2,Self_Study,1
STU_07979,7.8,91.1,43.8,6.8,Online,1
STU_07980,15.7,87.8,37.7,6.2,Offline,1
STU_07981,20.0,94.4,69.4,6.3,Offline,1
STU_07982,24.3,79.2,67.3,6.3,Offline,1
STU_07983,43.9,66.3,80.6,3.8,Offline,1
STU_07984,27.4,91.4,59.4,6.4,Online,1
STU_07985,16.6,92.0,100.0,5.6,Online,1
STU_07986,27.2,91.6,64.8,4.0,Online,0
STU_07987,21.5,75.7,70.2,10.0,Online,1
STU_07988,28.2,64.3,35.5,7.0,Online,0
STU_07989,30.8,77.9,48.9,6.5,Offline,0
STU_07990,37.1,89.1,69.4,5.9,Online,1
STU_07991,24.8,90.4,58.5,7.6,Online,1
STU_07992,41.4,68.6,63.4,4.8,Offline,1
STU_07993,34.1,79.7,45.3,6.0,Online,1
STU_07994,17.9,55.4,62.2,5.1,Self_Study,1
STU_07995,47.1,89.8,62.1,7.6,Offline,1
STU_07996,28.3,63.3,38.8,5.3,Self_Study,1
STU_07997,16.6,86.8,71.6,8.2,Online,1
STU_07998,41.5,57.8,29.4,6.4,Online,1
STU_07999,45.8,90.5,63.3,7.7,Offline,1
STU_08000,24.7,79.8,91.8,7.1,Online,1
STU_08001,20.0,63.3,72.2,8.1,Offline,1
STU_08002,23.3,85.4,72.1,5.1,Offline,1
STU_08003,32.1,66.1,43.8,7.9,Offline,1
STU_08004,37.8,86.2,91.8,3.7,Self_Study,1
STU_08005,30.7,70.9,84.8,6.6,Online,1
STU_08006,26.0,,44.8,5.7,Offline,0
STU_08007,40.0,60.3,51.5,4.4,Offline,1
STU_08008,21.9,68.5,82.6,5.2,Offline,0
STU_08009,35.3,95.5,92.3,5.5,Online,0
STU_08010,22.1,88.5,37.2,6.2,Offline,1
STU_08011,29.3,99.4,41.9,5.7,Offline,0
STU_08012,23.9,99.8,57.4,6.6,Self_Study,1
STU_08013,24.4,67.0,20.9,5.3,Self_Study,1
STU_08014,21.2,72.2,60.3,5.8,Online,1
STU_08015,38.4,,81.3,6.1,Offline,1
STU_08016,17.7,64.9,34.1,6.8,Self_Study,1
STU_08017,17.6,47.4,62.3,7.8,Offline,1
STU_08018,46.2,74.8,49.5,7.8,Offline,1
STU_08019,34.8,55.7,89.5,6.9,Offline,1
STU_08020,1.1,74.5,49.7,7.1,Offline,0
STU_08021,19.3,100.0,87.3,7.0,Online,1
STU_08022,6.9,67.4,49.2,6.0,Offline,1
STU_08023,15.5,77.9,73.9,7.9,Offline,1
STU_08024,1.0,88.6,64.5,5.1,Online,1
STU_08025,23.6,79.2,57.5,3.4,Offline,1
STU_08026,13.6,79.4,45.8,4.9,Online,1
STU_08027,25.6,69.6,65.8,8.6,Online,0
STU_08028,8.7,71.5,52.1,6.1,Offline,1
STU_08029,25.8,60.6,47.6,6.9,Self_Study,0
STU_08030,20.9,87.7,86.5,6.1,Offline,1
STU_08031,40.0,48.9,69.9,7.3,Self_Study,0
STU_08032,39.1,89.6,71.6,6.6,Offline,1
STU_08033,32.9,53.9,53.0,6.4,Online,1
STU_08034,21.7,,56.7,7.4,Offline,0
STU_08035,44.9,69.7,55.5,5.8,Online,0
STU_08036,9.5,56.5,66.1,7.1,Self_Study,1
STU_08037,11.0,83.7,71.6,6.2,Offline,1
STU_08038,24.2,88.9,59.5,6.3,Offline,1
STU_08039,47.5,68.4,45.7,5.3,Offline,0
STU_08040,23.0,85.8,73.7,6.2,Self_Study,1
STU_08041,23.2,40.7,60.6,5.7,Self_Study,1
STU_08042,10.6,55.2,34.1,8.2,Online,0
STU_08043,34.5,94.4,21.6,4.0,Online,0
STU_08044,34.5,71.6,65.4,7.8,Self_Study,1
STU_08045,32.9,47.1,45.1,3.9,Offline,1
STU_08046,18.7,64.5,67.8,7.3,Offline,1
STU_08047,17.9,61.1,46.0,5.2,Online,1
STU_08048,12.1,72.5,62.4,7.3,Offline,1
STU_08049,25.8,69.4,53.2,6.3,Online,1
STU_08050,14.2,77.7,91.5,4.4,Self_Study,1
STU_08051,13.2,74.0,77.1,8.5,Online,1
STU_08052,20.8,95.4,84.3,7.7,Offline,1
STU_08053,20.1,81.4,60.4,7.3,Online,0
STU_08054,19.6,81.9,74.8,5.5,Offline,1
STU_08055,29.7,92.5,61.6,7.7,Self_Study,0
STU_08056,25.8,69.2,86.5,4.6,Online,1
STU_08057,22.1,56.1,58.7,3.2,Online,0
STU_08058,26.8,93.1,34.8,4.2,Offline,0
STU_08059,15.1,77.0,24.0,5.1,Offline,1
STU_08060,26.1,77.1,90.0,5.4,Self_Study,1
STU_08061,26.5,,68.6,5.8,Online,1
STU_08062,10.0,65.7,69.8,5.9,Self_Study,1
STU_08063,35.0,87.7,86.8,5.5,Offline,1
STU_08064,16.2,89.8,30.3,3.3,Online,1
STU_08065,25.9,86.8,53.5,6.8,Online,1
STU_08066,36.6,86.9,55.8,6.1,Self_Study,1
STU_08067,34.3,83.5,73.4,5.5,Self_Study,1
STU_08068,25.3,77.0,47.5,8.6,Online,1
STU_08069,21.4,72.4,38.4,6.1,Self_Study,1
STU_08070,34.5,93.2,38.2,6.6,Online,1
STU_08071,31.7,69.4,80.7,7.7,Online,1
STU_08072,18.8,80.5,46.6,4.3,Offline,0
STU_08073,17.1,62.9,50.1,6.5,Self_Study,1
STU_08074,4.3,65.1,71.4,7.7,Offline,1
STU_08075,26.5,71.5,47.4,6.4,Self_Study,1
STU_08076,24.2,62.9,29.3,4.5,Self_Study,0
STU_08077,36.4,87.0,31.5,5.8,Online,0
STU_08078,28.6,54.8,59.0,6.8,Online,1
STU_08079,38.3,76.5,69.0,3.3,Online,1
STU_08080,18.0,77.0,56.4,4.5,Self_Study,0
STU_08081,36.4,47.8,67.7,9.5,Offline,1
STU_08082,19.7,68.4,31.0,7.2,Online,0
STU_08083,32.8,78.8,32.2,8.7,Offline,1
STU_08084,10.4,81.4,100.0,7.8,Offline,1
STU_08085,27.4,71.9,82.2,7.1,Offline,1
STU_08086,5.2,85.2,73.8,6.0,Self_Study,1
STU_08087,22.3,73.4,48.1,7.1,Online,1
STU_08088,29.4,75.2,55.7,8.7,Offline,1
STU_08089,19.8,78.8,60.0,7.7,Online,1
STU_08090,14.5,88.9,83.7,6.8,Self_Study,1
STU_08091,33.5,64.9,67.3,6.2,Offline,0
STU_08092,24.0,67.7,69.5,7.2,Offline,1
STU_08093,20.1,65.0,57.0,5.7,Online,0
STU_08094,25.4,70.0,74.3,7.2,Offline,1
STU_08095,51.4,96.4,65.4,5.5,Self_Study,1
STU_08096,36.5,83.6,60.8,6.0,Offline,1
STU_08097,36.6,58.0,46.6,5.0,Self_Study,1
STU_08098,29.4,66.0,58.0,5.8,Online,1
STU_08099,26.7,80.6,40.6,5.5,Online,1
STU_08100,1.0,61.4,59.3,9.0,Offline,0
STU_08101,18.2,64.1,61.6,5.2,Offline,1
STU_08102,20.2,95.2,16.7,7.1,Online,1
STU_08103,6.3,65.8,55.9,5.1,Offline,0
STU_08104,13.4,89.3,38.8,6.6,Offline,1
STU_08105,5.2,93.8,69.0,6.9,Offline,1
STU_08106,24.6,64.0,71.5,3.7,Online,0
STU_08107,33.2,61.7,52.3,4.4,Self_Study,1
STU_08108,36.1,70.9,69.9,5.1,Offline,0
STU_08109,29.1,58.7,70.6,4.5,Offline,1
STU_08110,15.4,76.8,55.9,6.6,Self_Study,0
STU_08111,5.7,71.9,87.6,6.9,Online,1
STU_08112,7.4,80.4,46.9,4.9,Offline,1
STU_08113,12.3,96.0,86.5,6.7,Self_Study,1
STU_08114,16.1,87.3,55.9,5.9,Offline,1
STU_08115,23.4,82.3,44.8,6.4,Offline,1
STU_08116,14.9,45.5,53.7,5.6,Self_Study,1
STU_08117,28.4,81.7,40.2,7.2,Online,1
STU_08118,22.7,100.0,74.1,9.0,Online,1
STU_08119,25.1,29.8,31.2,7.7,Offline,0
STU_08120,36.4,85.3,85.0,8.6,Offline,1
STU_08121,13.2,72.6,43.2,4.4,Online,0
STU_08122,29.2,62.3,75.1,5.5,Online,1
STU_08123,24.9,87.0,60.4,7.3,Self_Study,1
STU_08124,21.7,100.0,64.9,8.8,Offline,1
STU_08125,33.9,86.6,49.4,7.5,Online,0
STU_08126,33.8,69.4,66.4,5.0,Self_Study,1
STU_08127,15.5,60.8,62.4,5.8,Self_Study,0
STU_08128,23.2,77.2,33.8,7.0,Offline,1
STU_08129,27.8,88.1,42.7,6.3,Self_Study,0
STU_08130,22.3,69.2,50.3,5.3,Offline,1
STU_08131,30.9,70.6,46.4,6.1,Offline,0
STU_08132,27.8,100.0,82.6,6.5,Online,1
STU_08133,43.3,91.2,60.1,4.9,Online,1
STU_08134,9.7,92.3,46.0,8.0,Online,0
STU_08135,23.8,53.1,51.2,5.8,Online,0
STU_08136,15.9,64.4,50.9,6.4,Offline,1
STU_08137,31.0,76.1,54.8,8.1,Offline,1
STU_08138,8.8,60.0,40.6,6.3,Online,1
STU_08139,28.5,99.0,45.3,8.0,Self_Study,0
STU_08140,18.7,96.2,73.8,5.0,Offline,0
STU_08141,17.7,67.0,63.3,7.1,Offline,1
STU_08142,10.5,100.0,57.3,7.8,Self_Study,0
STU_08143,20.3,74.9,60.0,5.3,Self_Study,1
STU_08144,35.8,100.0,59.2,6.2,Online,1
STU_08145,24.7,77.2,56.2,6.3,Offline,1
STU_08146,31.3,83.6,69.3,6.8,Self_Study,1
STU_08147,41.6,96.0,68.0,7.2,Online,0
STU_08148,27.6,94.2,31.7,5.1,Online,1
STU_08149,19.4,82.7,57.6,6.4,Online,1
STU_08150,29.7,72.9,32.9,8.9,Online,1
STU_08151,19.6,82.7,71.4,8.1,Self_Study,0
STU_08152,20.0,62.8,73.8,7.7,Self_Study,1
STU_08153,9.8,77.3,49.0,6.2,Online,1
STU_08154,34.3,58.4,57.9,9.7,Self_Study,0
STU_08155,21.1,48.3,22.0,8.0,Online,1
STU_08156,26.8,75.8,77.5,6.6,Offline,1
STU_08157,14.6,93.9,72.8,6.8,Online,0
STU_08158,29.4,88.9,80.7,5.8,Online,1
STU_08159,17.4,73.8,86.8,7.1,Online,1
STU_08160,23.6,100.0,38.0,7.4,Self_Study,1
STU_08161,33.8,66.5,76.0,7.6,Online,0
STU_08162,32.9,46.2,86.6,6.2,Self_Study,1
STU_08163,24.8,42.3,33.1,4.3,Online,1
STU_08164,7.3,57.3,56.9,6.9,Offline,1
STU_08165,54.9,87.2,53.5,7.6,Self_Study,1
STU_08166,42.5,65.5,75.4,5.0,Online,1
STU_08167,32.2,,16.9,6.4,Offline,0
STU_08168,17.5,99.7,92.7,8.5,Offline,1
STU_08169,23.9,58.5,58.0,4.7,Online,1
STU_08170,19.6,82.2,76.5,6.1,Online,1
STU_08171,37.6,83.1,58.9,8.7,Offline,0
STU_08172,27.6,62.1,68.9,6.7,Online,0
STU_08173,17.2,95.3,18.2,5.7,Online,1
STU_08174,20.3,70.7,53.1,6.5,Offline,1
STU_08175,36.2,69.2,75.3,7.7,Self_Study,1
STU_08176,41.0,100.0,65.2,6.2,Online,1
STU_08177,40.3,82.8,30.5,7.4,Offline,1
STU_08178,32.6,88.9,61.1,6.9,Self_Study,1
STU_08179,22.5,95.3,45.3,7.0,Online,0
STU_08180,1.0,65.2,43.7,7.5,Offline,1
STU_08181,28.0,93.7,32.6,6.1,Online,1
STU_08182,25.0,67.5,71.1,5.1,Self_Study,1
STU_08183,26.4,66.8,80.0,7.2,Online,1
STU_08184,25.5,70.9,98.2,6.3,Online,1
STU_08185,11.7,65.7,33.5,5.8,Offline,1
STU_08186,30.6,87.3,73.8,7.3,Self_Study,1
STU_08187,31.3,79.0,75.0,8.4,Offline,1
STU_08188,31.8,67.6,49.6,6.3,Offline,1
STU_08189,34.5,85.1,43.5,6.5,Self_Study,1
STU_08190,31.0,70.9,40.5,4.7,Self_Study,1
STU_08191,20.9,70.1,50.5,6.2,Offline,1
STU_08192,24.3,75.7,63.6,6.8,Self_Study,1
STU_08193,25.9,82.0,84.5,6.5,Self_Study,1
STU_08194,26.1,80.8,79.9,6.0,Offline,1
STU_08195,35.0,69.6,30.9,7.6,Self_Study,1
STU_08196,31.4,87.7,45.8,6.6,Self_Study,0
STU_08197,45.8,71.7,83.4,10.0,Offline,1
STU_08198,47.1,65.2,46.8,6.8,Offline,1
STU_08199,25.8,53.0,59.0,3.0,Online,1
STU_08200,1.0,89.7,29.3,4.8,Online,1
STU_08201,37.4,75.2,80.8,7.3,Offline,1
STU_08202,19.6,78.2,25.6,5.5,Offline,0
STU_08203,17.0,90.7,30.4,5.6,Self_Study,1
STU_08204,21.0,67.8,78.9,4.6,Self_Study,1
STU_08205,20.5,54.4,94.6,5.8,Offline,1
STU_08206,31.1,76.0,54.8,6.8,Online,0
STU_08207,9.4,79.6,59.2,7.1,Offline,1
STU_08208,14.2,71.1,76.3,5.0,Online,1
STU_08209,28.4,97.1,65.2,7.7,Offline,1
STU_08210,31.2,37.7,53.3,4.7,Offline,0
STU_08211,31.4,91.8,51.3,7.2,Offline,1
STU_08212,17.1,86.9,31.8,7.0,Offline,1
STU_08213,15.2,81.9,64.2,5.1,Online,1
STU_08214,19.9,25.0,58.3,4.9,Online,0
STU_08215,27.4,94.3,52.1,7.1,Offline,1
STU_08216,39.9,59.6,42.0,5.7,Offline,0
STU_08217,4.5,67.4,43.8,6.2,Offline,1
STU_08218,22.8,72.4,71.1,7.5,Online,1
STU_08219,11.7,81.1,75.9,7.2,Self_Study,0
STU_08220,8.5,84.6,54.1,5.1,Self_Study,0
STU_08221,34.7,88.4,52.2,6.4,Online,1
STU_08222,30.4,87.2,44.6,5.1,Offline,0
