Character_ID,Weapon_Type,Movement_Speed,Attack_Power,Defense_Power
CHAR_02645,Staff,110,16,11.0
CHAR_02243,Staff,118,12,23.0
CHAR_05373,Bow,141,5,83.0
CHAR_02336,Shield,56,23,17.0
CHAR_00950,Staff,110,19,23.0
CHAR_01120,Shield,131,26,17.0
CHAR_10789,Shield,57,56,56.0
CHAR_02204,Bow,101,15,32.0
CHAR_00419,Staff,125,20,17.0
CHAR_00922,Sword,108,21,18.0
CHAR_09446,Shield,147,61,65.0
CHAR_08669,Bow,77,80,22.0
CHAR_10227,Staff,107,47,38.0
CHAR_05408,Shield,99,16,83.0
CHAR_05788,Bow,69,24,95.0
CHAR_05742,Sword,96,21,84.0
CHAR_07667,Shield,79,94,20.0
CHAR_05567,Staff,81,23,84.0
CHAR_08135,Shield,149,88,22.0
CHAR_01202,Bow,59,21,15.0
CHAR_10818,Sword,94,67,70.0
CHAR_05765,Shield,66,17,89.0
CHAR_08389,Shield,52,81,29.0
CHAR_01970,Bow,128,23,28.0
CHAR_04018,Shield,83,28,81.0
CHAR_10343,Staff,70,64,54.0
CHAR_03687,Staff,82,14,76.0
CHAR_01997,Sword,57,16,36.0
CHAR_04033,Shield,136,14,82.0
CHAR_01248,Shield,120,21,22.0
CHAR_02192,Staff,107,30,23.0
CHAR_02712,Sword,75,22,24.0
CHAR_09184,Staff,84,53,63.0
CHAR_02190,Staff,69,12,17.0
CHAR_04670,Sword,90,24,90.0
CHAR_05142,Bow,96,11,77.0
CHAR_05984,Sword,61,19,89.0
CHAR_06565,Bow,125,82,22.0
CHAR_07804,Sword,56,89,23.0
CHAR_06943,Bow,112,93,29.0
CHAR_09510,Bow,140,58,
CHAR_10055,Sword,59,69,43.0
CHAR_10535,Shield,135,52,70.0
CHAR_10641,Staff,131,41,57.0
CHAR_02136,Sword,138,21,22.0
CHAR_01065,Staff,131,14,17.0
CHAR_00600,Sword,111,24,16.0
CHAR_04227,Staff,135,20,86.0
CHAR_10813,Staff,63,55,39.0
CHAR_07577,Staff,105,88,35.0
CHAR_00077,Sword,89,19,23.0
CHAR_07546,Sword,130,78,16.0
CHAR_02898,Sword,134,19,20.0
CHAR_04820,Shield,92,24,79.0
CHAR_09506,Sword,73,56,57.0
CHAR_11158,Shield,79,54,60.0
CHAR_06413,Bow,77,89,21.0
CHAR_09444,Staff,143,49,66.0
CHAR_09064,Sword,60,62,
CHAR_08007,Shield,94,77,21.0
CHAR_05468,Bow,69,13,84.0
CHAR_05951,Staff,74,13,70.0
CHAR_03391,Bow,98,20,94.0
CHAR_05415,Staff,51,22,81.0
CHAR_02560,Staff,113,15,15.0
CHAR_11867,Sword,115,61,48.0
CHAR_08162,Shield,142,86,21.0
CHAR_02635,Bow,128,25,24.0
CHAR_05256,Shield,78,27,69.0
CHAR_03530,Bow,138,23,90.0
CHAR_08567,Sword,83,88,17.0
CHAR_01908,Shield,71,14,21.0
CHAR_11109,Staff,122,52,63.0
CHAR_00235,Bow,66,23,21.0
CHAR_01604,Shield,108,18,15.0
CHAR_07984,Shield,50,88,15.0
CHAR_09310,Bow,56,50,45.0
CHAR_03490,Staff,134,21,86.0
CHAR_11818,Staff,70,67,54.0
CHAR_01994,Sword,115,22,17.0
CHAR_02824,Bow,66,20,17.0
CHAR_11136,Shield,91,57,59.0
CHAR_10568,Bow,75,55,53.0
CHAR_01342,Shield,58,22,30.0
CHAR_08512,Shield,137,79,27.0
CHAR_01619,Shield,108,26,19.0
CHAR_05287,Shield,65,14,77.0
CHAR_02060,Shield,126,24,18.0
CHAR_11940,Staff,92,58,45.0
CHAR_02219,Staff,114,19,14.0
CHAR_09865,Staff,89,57,71.0
CHAR_06038,Bow,59,95,13.0
CHAR_00260,Bow,120,15,19.0
CHAR_11235,Staff,86,55,44.0
CHAR_10231,Sword,101,51,53.0
CHAR_09093,Staff,69,50,66.0
CHAR_03744,Bow,146,14,88.0
CHAR_02026,Shield,53,29,15.0
CHAR_06988,Staff,108,82,22.0
CHAR_04234,Staff,115,16,76.0
CHAR_01917,Bow,66,17,18.0
CHAR_01828,Shield,88,20,25.0
CHAR_09765,Shield,79,51,62.0
CHAR_06233,Staff,115,85,18.0
CHAR_11197,Sword,139,64,51.0
CHAR_06283,Sword,96,90,24.0
CHAR_04208,Sword,131,12,85.0
CHAR_00224,Sword,98,18,21.0
CHAR_08915,Sword,57,78,25.0
CHAR_10002,Shield,149,53,63.0
CHAR_09333,Sword,98,48,40.0
CHAR_06469,Shield,56,90,15.0
CHAR_11294,Bow,77,53,54.0
CHAR_10954,Staff,144,55,52.0
CHAR_00846,Staff,118,21,25.0
CHAR_04289,Staff,98,20,80.0
CHAR_05560,Shield,55,18,86.0
CHAR_02551,Staff,142,11,22.0
CHAR_00117,Sword,148,14,16.0
CHAR_08837,Sword,86,82,22.0
CHAR_05966,Bow,119,18,85.0
CHAR_08195,Staff,138,84,20.0
CHAR_08659,Sword,142,86,26.0
CHAR_07489,Staff,147,81,31.0
CHAR_00005,Bow,131,19,13.0
CHAR_05342,Sword,74,36,82.0
CHAR_09111,Staff,117,54,47.0
CHAR_10787,Bow,92,45,58.0
CHAR_04324,Shield,128,23,86.0
CHAR_01063,Sword,88,11,22.0
CHAR_02590,Bow,149,26,17.0
CHAR_08434,Staff,141,86,14.0
CHAR_09352,Staff,129,59,52.0
CHAR_03735,Bow,102,23,84.0
CHAR_10589,Bow,113,53,64.0
CHAR_03517,Staff,113,21,92.0
CHAR_06986,Sword,143,80,15.0
CHAR_10755,Shield,131,51,47.0
CHAR_06767,Bow,71,86,15.0
CHAR_05622,Shield,116,18,84.0
CHAR_01605,Sword,118,15,19.0
CHAR_01733,Sword,86,18,22.0
CHAR_10516,Shield,104,59,58.0
CHAR_10901,Sword,56,51,60.0
CHAR_11207,Sword,87,45,76.0
CHAR_09504,Staff,111,63,
CHAR_03812,Bow,137,15,87.0
CHAR_11549,Sword,72,49,59.0
CHAR_10554,Shield,148,45,52.0
CHAR_10167,Shield,98,47,69.0
CHAR_01761,Shield,137,24,23.0
CHAR_05401,Bow,105,27,81.0
CHAR_02739,Bow,148,24,20.0
CHAR_11557,Sword,135,57,55.0
CHAR_02472,Shield,113,16,18.0
CHAR_06738,Bow,135,99,20.0
CHAR_06891,Sword,66,82,20.0
CHAR_07943,Sword,144,82,21.0
CHAR_09685,Bow,130,62,58.0
CHAR_04206,Bow,51,22,94.0
CHAR_06371,Staff,136,84,29.0
CHAR_10350,Staff,78,54,45.0
CHAR_09361,Sword,51,53,51.0
CHAR_10348,Bow,74,53,56.0
CHAR_00232,Sword,51,20,15.0
CHAR_08258,Bow,53,91,24.0
CHAR_07561,Sword,112,86,17.0
CHAR_09795,Bow,142,53,42.0
CHAR_06168,Staff,132,85,24.0
CHAR_03596,Staff,112,17,79.0
CHAR_06288,Staff,67,83,30.0
CHAR_04632,Staff,92,26,83.0
CHAR_00125,Sword,90,31,24.0
CHAR_07641,Shield,135,83,22.0
CHAR_06229,Bow,128,81,20.0
CHAR_01296,Bow,126,25,15.0
CHAR_01976,Staff,125,26,27.0
CHAR_11373,Sword,88,56,52.0
CHAR_11320,Shield,103,48,64.0
CHAR_10267,Staff,93,47,49.0
CHAR_05750,Staff,113,25,89.0
CHAR_08152,Shield,78,92,12.0
CHAR_03086,Sword,113,18,97.0
CHAR_11126,Sword,99,80,60.0
CHAR_06882,Bow,143,79,16.0
CHAR_11162,Shield,65,60,67.0
CHAR_07673,Shield,149,85,19.0
CHAR_03345,Shield,99,20,84.0
CHAR_08172,Sword,104,92,13.0
CHAR_11302,Shield,125,47,65.0
CHAR_05870,Shield,57,26,95.0
CHAR_06506,Staff,134,85,22.0
CHAR_02797,Staff,135,11,19.0
CHAR_00918,Sword,74,18,25.0
CHAR_01646,Sword,100,19,13.0
CHAR_05122,Shield,112,23,89.0
CHAR_05126,Shield,71,25,79.0
CHAR_04621,Shield,91,17,88.0
CHAR_06809,Bow,72,86,20.0
CHAR_00364,Staff,56,23,16.0
CHAR_02125,Bow,141,23,17.0
CHAR_08150,Bow,83,84,16.0
CHAR_08717,Bow,117,83,19.0
CHAR_00055,Staff,61,25,16.0
CHAR_00638,Sword,76,14,19.0
CHAR_00302,Bow,93,24,21.0
CHAR_10958,Staff,95,67,52.0
CHAR_05811,Bow,108,22,77.0
CHAR_01276,Sword,111,32,17.0
CHAR_10247,Staff,99,60,63.0
CHAR_04432,Shield,92,23,87.0
CHAR_03644,Staff,60,14,84.0
CHAR_04143,Staff,136,10,80.0
CHAR_02878,Sword,108,21,16.0
CHAR_06493,Shield,144,76,9.0
CHAR_10478,Staff,128,53,56.0
CHAR_10453,Shield,79,44,46.0
CHAR_05240,Staff,146,21,84.0
CHAR_11286,Shield,108,59,42.0
CHAR_10488,Shield,136,47,49.0
CHAR_06937,Shield,99,89,22.0
CHAR_07240,Sword,96,75,32.0
CHAR_09945,Sword,133,60,42.0
CHAR_10160,Bow,55,49,63.0
CHAR_02593,Shield,57,20,22.0
CHAR_02393,Shield,82,17,21.0
CHAR_00523,Sword,92,23,28.0
CHAR_06376,Sword,115,86,27.0
CHAR_06981,Sword,114,85,17.0
CHAR_06677,Staff,137,88,14.0
CHAR_03900,Staff,145,26,91.0
CHAR_11560,Bow,132,62,46.0
CHAR_05585,Bow,74,23,91.0
CHAR_11230,Shield,97,54,68.0
CHAR_07956,Shield,81,76,32.0
CHAR_07570,Staff,109,83,22.0
CHAR_06777,Shield,149,93,19.0
CHAR_10161,Sword,50,57,64.0
CHAR_00671,Bow,135,10,24.0
CHAR_04188,Bow,95,18,86.0
CHAR_00666,Shield,99,19,24.0
CHAR_03266,Shield,110,20,84.0
CHAR_01887,Shield,66,22,28.0
CHAR_08472,Sword,90,76,11.0
CHAR_09911,Bow,133,38,54.0
CHAR_09091,Sword,115,50,50.0
CHAR_07687,Staff,131,92,23.0
CHAR_06031,Shield,82,78,10.0
CHAR_06090,Bow,75,89,15.0
CHAR_06238,Staff,131,91,17.0
CHAR_07350,Shield,53,79,5.0
CHAR_07830,Shield,78,88,32.0
CHAR_00760,Sword,60,17,22.0
CHAR_06254,Sword,58,75,16.0
CHAR_01906,Staff,140,12,18.0
CHAR_03818,Sword,65,20,78.0
CHAR_06269,Bow,71,80,15.0
CHAR_04300,Bow,90,16,96.0
CHAR_05569,Bow,142,10,81.0
CHAR_07941,Shield,106,80,19.0
CHAR_10785,Sword,148,71,50.0
CHAR_04164,Shield,144,16,70.0
CHAR_05971,Shield,100,29,76.0
CHAR_03579,Sword,95,9,83.0
CHAR_02832,Staff,111,28,14.0
CHAR_05449,Staff,101,22,75.0
CHAR_03472,Sword,130,21,74.0
CHAR_06327,Shield,139,70,11.0
CHAR_00137,Sword,94,18,15.0
CHAR_07043,Staff,90,79,18.0
CHAR_04892,Staff,91,13,85.0
CHAR_02180,Bow,118,19,21.0
CHAR_10320,Bow,134,63,43.0
CHAR_07730,Bow,146,87,18.0
CHAR_03177,Bow,55,13,82.0
CHAR_04854,Staff,83,14,80.0
CHAR_04637,Staff,70,18,78.0
CHAR_05115,Bow,128,19,88.0
CHAR_11157,Sword,64,47,60.0
CHAR_07648,Sword,129,77,22.0
CHAR_04261,Sword,141,20,90.0
CHAR_01331,Staff,87,26,14.0
CHAR_10209,Staff,119,63,59.0
CHAR_10674,Staff,130,28,51.0
CHAR_07002,Bow,91,75,15.0
CHAR_09550,Shield,101,60,53.0
CHAR_06941,Sword,72,87,
CHAR_08017,Sword,94,88,23.0
CHAR_06241,Bow,104,86,26.0
CHAR_09521,Bow,118,61,52.0
CHAR_11981,Sword,82,63,51.0
CHAR_06881,Staff,134,72,17.0
CHAR_10342,Shield,71,54,60.0
CHAR_04530,Staff,137,28,94.0
CHAR_10314,Bow,70,59,52.0
CHAR_04673,Bow,98,18,79.0
CHAR_06996,Sword,83,85,27.0
CHAR_01252,Sword,129,10,21.0
CHAR_03374,Staff,136,19,80.0
CHAR_02814,Bow,117,29,8.0
CHAR_04719,Staff,86,13,86.0
CHAR_06544,Staff,113,81,15.0
CHAR_10040,Staff,97,64,53.0
CHAR_04858,Staff,129,3,91.0
CHAR_07901,Sword,97,84,19.0
CHAR_08580,Sword,61,85,28.0
CHAR_08427,Sword,52,80,29.0
CHAR_01077,Sword,63,18,10.0
CHAR_10176,Sword,70,60,45.0
CHAR_04363,Staff,99,17,78.0
CHAR_00770,Staff,106,24,25.0
CHAR_10357,Staff,89,52,64.0
CHAR_08865,Bow,143,84,19.0
CHAR_00249,Bow,92,22,11.0
CHAR_09766,Shield,98,52,53.0
CHAR_07239,Sword,63,87,21.0
CHAR_03419,Bow,76,19,84.0
CHAR_10273,Sword,149,65,54.0
CHAR_10015,Bow,147,58,55.0
CHAR_04976,Sword,122,14,90.0
CHAR_04544,Sword,73,26,83.0
CHAR_05565,Sword,65,20,85.0
CHAR_07939,Staff,92,86,18.0
CHAR_00716,Bow,113,21,36.0
CHAR_11583,Shield,138,49,55.0
CHAR_02048,Shield,108,18,26.0
CHAR_05997,Bow,58,30,90.0
CHAR_06600,Staff,86,93,21.0
CHAR_07245,Staff,89,80,25.0
CHAR_04178,Shield,134,18,94.0
CHAR_04809,Bow,80,8,88.0
CHAR_10916,Staff,147,64,58.0
CHAR_11376,Bow,110,54,59.0
CHAR_07140,Staff,106,85,13.0
CHAR_07190,Staff,98,80,23.0
CHAR_01460,Bow,81,19,26.0
CHAR_05989,Sword,97,17,95.0
CHAR_09860,Bow,81,55,60.0
CHAR_10948,Staff,86,58,44.0
CHAR_02000,Shield,128,17,18.0
CHAR_08175,Bow,80,80,30.0
CHAR_00404,Shield,66,18,22.0
CHAR_00384,Shield,91,16,26.0
CHAR_11335,Sword,107,51,50.0
CHAR_11382,Shield,98,39,61.0
CHAR_10344,Shield,73,62,47.0
CHAR_01633,Sword,133,25,24.0
CHAR_11463,Shield,125,60,64.0
CHAR_04784,Bow,140,21,94.0
CHAR_11347,Staff,75,49,50.0
CHAR_06970,Sword,120,84,32.0
CHAR_03925,Staff,142,12,82.0
CHAR_04158,Sword,97,15,88.0
CHAR_07449,Shield,132,80,27.0
CHAR_08415,Bow,109,80,17.0
CHAR_02193,Bow,139,13,17.0
CHAR_10016,Shield,142,57,57.0
CHAR_01015,Staff,87,21,17.0
CHAR_05124,Bow,101,18,91.0
CHAR_07418,Staff,124,86,11.0
CHAR_07409,Staff,120,88,24.0
CHAR_08989,Shield,120,83,21.0
CHAR_02871,Bow,54,22,21.0
CHAR_00009,Sword,98,23,18.0
CHAR_10136,Sword,51,52,58.0
CHAR_01838,Shield,102,20,27.0
CHAR_04804,Bow,110,19,91.0
CHAR_00255,Bow,67,18,21.0
CHAR_07026,Sword,88,90,22.0
CHAR_05713,Sword,133,18,87.0
CHAR_03324,Shield,144,17,76.0
CHAR_07714,Shield,84,83,15.0
CHAR_01581,Sword,146,26,15.0
CHAR_11148,Shield,104,55,47.0
CHAR_00924,Shield,69,26,19.0
CHAR_02779,Bow,94,22,23.0
CHAR_10700,Staff,136,55,60.0
CHAR_07891,Bow,91,91,24.0
CHAR_06132,Staff,71,79,16.0
CHAR_05320,Sword,118,8,87.0
CHAR_07312,Shield,71,89,8.0
CHAR_07102,Shield,103,86,28.0
CHAR_06042,Shield,106,84,10.0
CHAR_03775,Sword,90,25,95.0
CHAR_04835,Sword,72,15,84.0
CHAR_04964,Staff,109,17,87.0
CHAR_10971,Staff,76,52,63.0
CHAR_00539,Shield,53,17,19.0
CHAR_07483,Sword,94,87,22.0
CHAR_02745,Staff,70,19,22.0
CHAR_03719,Bow,96,25,81.0
CHAR_06819,Bow,95,93,24.0
CHAR_09337,Staff,77,68,72.0
CHAR_04468,Staff,81,17,92.0
CHAR_00667,Shield,109,28,23.0
CHAR_07575,Staff,71,84,21.0
CHAR_11211,Staff,107,55,54.0
CHAR_08549,Shield,141,82,14.0
CHAR_05063,Shield,141,26,91.0
CHAR_11023,Sword,62,53,57.0
CHAR_10975,Shield,144,60,59.0
CHAR_01353,Bow,53,24,12.0
CHAR_07114,Sword,100,100,29.0
CHAR_11724,Sword,69,50,64.0
CHAR_08662,Sword,50,83,14.0
CHAR_02703,Sword,58,25,17.0
CHAR_03330,Bow,104,28,93.0
CHAR_08053,Sword,75,79,17.0
CHAR_09588,Bow,99,47,56.0
CHAR_03584,Sword,59,30,92.0
CHAR_11327,Sword,73,63,45.0
CHAR_05645,Staff,84,8,89.0
CHAR_03376,Shield,117,22,73.0
CHAR_01256,Bow,140,28,16.0
CHAR_06190,Sword,112,88,14.0
CHAR_09442,Staff,61,52,55.0
CHAR_05348,Sword,140,24,93.0
CHAR_11003,Shield,91,59,62.0
CHAR_11125,Staff,106,65,41.0
CHAR_04175,Staff,121,22,84.0
CHAR_04910,Sword,110,22,85.0
CHAR_01852,Shield,129,14,23.0
CHAR_06316,Sword,136,96,29.0
CHAR_11824,Staff,120,55,61.0
CHAR_02105,Bow,64,28,21.0
CHAR_00133,Shield,119,22,27.0
CHAR_05029,Sword,74,20,86.0
CHAR_00928,Sword,79,28,14.0
CHAR_00823,Sword,134,18,21.0
CHAR_07576,Shield,146,95,11.0
CHAR_01531,Staff,63,11,25.0
CHAR_01214,Bow,67,19,20.0
CHAR_00504,Staff,84,17,17.0
CHAR_10188,Sword,132,51,62.0
CHAR_06530,Shield,134,85,28.0
CHAR_03072,Staff,137,21,75.0
CHAR_10150,Bow,81,55,41.0
CHAR_09576,Sword,84,54,44.0
CHAR_09086,Bow,63,60,51.0
CHAR_08647,Sword,124,79,20.0
CHAR_06619,Shield,61,86,18.0
CHAR_09273,Sword,105,49,52.0
CHAR_03709,Bow,103,18,79.0
CHAR_11502,Bow,129,61,54.0
CHAR_04849,Sword,111,18,81.0
CHAR_04748,Staff,111,24,74.0
CHAR_04268,Bow,67,21,84.0
CHAR_11853,Staff,139,65,60.0
CHAR_08905,Bow,51,92,
CHAR_04186,Staff,149,8,77.0
CHAR_10406,Bow,57,54,51.0
CHAR_05301,Bow,116,17,85.0
CHAR_02923,Bow,143,20,20.0
CHAR_06588,Staff,107,75,13.0
CHAR_01810,Sword,112,18,24.0
CHAR_03486,Sword,70,19,84.0
CHAR_07419,Bow,62,87,19.0
CHAR_03141,Sword,144,20,84.0
CHAR_10019,Shield,98,63,56.0
CHAR_09347,Sword,102,67,56.0
CHAR_01324,Sword,108,20,16.0
CHAR_04312,Sword,122,21,82.0
CHAR_07494,Bow,125,87,21.0
CHAR_08702,Bow,138,85,28.0
CHAR_09872,Shield,86,54,49.0
CHAR_08691,Shield,115,86,20.0
CHAR_11400,Shield,139,51,57.0
CHAR_10048,Bow,129,67,56.0
CHAR_09580,Bow,101,59,51.0
CHAR_10578,Staff,122,62,56.0
CHAR_05541,Shield,79,12,92.0
CHAR_06172,Shield,50,73,13.0
CHAR_01540,Sword,77,20,15.0
CHAR_09409,Staff,67,56,52.0
CHAR_02681,Staff,140,18,18.0
CHAR_11857,Shield,101,47,64.0
CHAR_11185,Staff,145,60,46.0
CHAR_06313,Bow,92,77,13.0
CHAR_01191,Shield,149,13,21.0
CHAR_05293,Staff,94,33,96.0
CHAR_01542,Bow,91,28,11.0
CHAR_07056,Bow,100,83,20.0
CHAR_02539,Sword,64,20,25.0
CHAR_00953,Staff,123,27,23.0
CHAR_07241,Bow,112,80,19.0
CHAR_06731,Shield,133,88,12.0
CHAR_04846,Sword,57,15,93.0
CHAR_06801,Sword,62,79,23.0
CHAR_08010,Bow,118,82,17.0
CHAR_04330,Staff,57,38,80.0
CHAR_08924,Sword,117,85,13.0
CHAR_05334,Bow,130,26,76.0
CHAR_07330,Shield,126,80,26.0
CHAR_09348,Sword,135,58,69.0
CHAR_04729,Staff,142,21,78.0
CHAR_06541,Shield,57,81,6.0
CHAR_11174,Shield,70,57,54.0
CHAR_05305,Bow,77,25,82.0
CHAR_05161,Bow,62,25,79.0
CHAR_07860,Bow,105,93,25.0
CHAR_02156,Staff,136,18,21.0
CHAR_01062,Staff,136,26,15.0
CHAR_10808,Shield,145,62,52.0
CHAR_01167,Sword,77,23,19.0
CHAR_03636,Staff,51,22,85.0
CHAR_07651,Staff,85,96,27.0
CHAR_05588,Shield,137,16,83.0
CHAR_11130,Staff,138,62,70.0
CHAR_07192,Staff,133,82,12.0
CHAR_04491,Shield,129,15,86.0
CHAR_07266,Sword,60,84,22.0
CHAR_11332,Bow,83,49,56.0
CHAR_04980,Bow,74,14,71.0
CHAR_08335,Sword,116,92,20.0
CHAR_11937,Shield,68,65,47.0
CHAR_04946,Bow,123,27,81.0
CHAR_02782,Staff,100,14,22.0
CHAR_00717,Shield,135,21,32.0
CHAR_10011,Bow,112,53,66.0
CHAR_02502,Staff,97,18,21.0
CHAR_04360,Bow,114,15,86.0
CHAR_04171,Sword,140,19,90.0
CHAR_08082,Shield,93,87,17.0
CHAR_11709,Bow,105,53,57.0
CHAR_00395,Sword,114,18,13.0
CHAR_07186,Bow,55,80,19.0
CHAR_11783,Staff,81,59,61.0
CHAR_04492,Staff,142,16,78.0
CHAR_01365,Staff,108,19,30.0
CHAR_11685,Staff,144,44,70.0
CHAR_08787,Shield,106,82,22.0
CHAR_05917,Sword,111,17,90.0
CHAR_04968,Shield,133,18,89.0
CHAR_02914,Sword,99,23,19.0
CHAR_10518,Shield,95,47,53.0
CHAR_05644,Staff,74,22,88.0
CHAR_03766,Staff,146,33,91.0
CHAR_03440,Sword,132,9,74.0
CHAR_07357,Shield,85,81,16.0
CHAR_06806,Sword,119,84,14.0
CHAR_09879,Staff,110,45,50.0
CHAR_02143,Sword,130,21,18.0
CHAR_05104,Sword,128,13,
CHAR_05073,Sword,123,15,85.0
CHAR_01571,Bow,92,14,19.0
CHAR_04079,Staff,71,19,79.0
CHAR_01122,Sword,128,23,25.0
CHAR_02786,Shield,79,16,19.0
CHAR_02967,Staff,145,17,26.0
CHAR_02504,Bow,57,15,18.0
CHAR_05988,Staff,117,29,100.0
CHAR_08867,Staff,128,94,19.0
CHAR_11000,Staff,53,57,70.0
CHAR_07164,Sword,116,80,17.0
CHAR_00728,Staff,81,17,14.0
CHAR_07587,Staff,109,88,11.0
CHAR_07543,Bow,147,92,12.0
CHAR_00412,Staff,67,12,30.0
CHAR_11338,Bow,70,68,48.0
CHAR_09708,Sword,69,47,45.0
CHAR_05745,Shield,85,16,89.0
CHAR_07668,Sword,60,85,21.0
CHAR_00825,Bow,108,27,26.0
CHAR_03267,Sword,149,26,73.0
CHAR_03974,Bow,79,28,94.0
CHAR_08808,Shield,128,81,20.0
CHAR_08306,Shield,80,78,17.0
CHAR_00417,Bow,119,21,21.0
CHAR_11261,Staff,135,65,59.0
CHAR_09817,Sword,114,58,58.0
CHAR_06748,Staff,131,86,26.0
CHAR_08967,Shield,116,100,19.0
CHAR_11088,Shield,131,54,60.0
CHAR_11572,Sword,100,39,50.0
CHAR_02082,Bow,55,13,20.0
CHAR_08945,Staff,51,95,13.0
CHAR_10738,Sword,70,43,55.0
CHAR_03373,Bow,94,28,87.0
CHAR_05726,Staff,51,39,88.0
CHAR_04107,Sword,82,19,84.0
CHAR_10636,Sword,140,55,51.0
CHAR_04380,Staff,80,26,99.0
CHAR_07723,Shield,145,99,27.0
CHAR_01066,Bow,104,14,21.0
CHAR_03913,Sword,124,27,90.0
CHAR_05536,Bow,59,24,94.0
CHAR_08002,Staff,83,98,28.0
CHAR_05387,Shield,120,22,90.0
CHAR_05732,Shield,79,22,91.0
CHAR_02738,Shield,128,28,17.0
CHAR_05052,Shield,59,17,87.0
CHAR_04000,Bow,57,25,81.0
CHAR_09760,Bow,81,57,56.0
CHAR_02427,Staff,147,20,20.0
CHAR_06833,Bow,128,93,13.0
CHAR_10123,Sword,65,54,52.0
CHAR_01687,Shield,139,21,15.0
CHAR_00851,Sword,68,17,22.0
CHAR_06303,Sword,141,87,18.0
CHAR_09087,Staff,66,54,53.0
CHAR_05878,Sword,65,23,87.0
CHAR_08527,Bow,133,88,26.0
CHAR_02839,Bow,80,19,17.0
CHAR_11279,Shield,91,56,54.0
CHAR_04611,Staff,51,1,92.0
CHAR_09540,Shield,132,55,56.0
CHAR_09207,Shield,129,57,44.0
CHAR_11008,Bow,108,53,58.0
CHAR_09823,Staff,72,68,55.0
CHAR_02489,Staff,55,10,18.0
CHAR_06905,Bow,108,74,15.0
CHAR_07390,Shield,135,87,15.0
CHAR_11443,Bow,98,45,55.0
CHAR_02849,Bow,143,17,17.0
CHAR_06665,Staff,53,81,25.0
CHAR_05881,Bow,94,18,83.0
CHAR_10262,Sword,59,53,47.0
CHAR_04452,Bow,117,14,90.0
CHAR_09949,Shield,56,56,48.0
CHAR_07421,Bow,116,87,27.0
CHAR_09827,Staff,62,53,48.0
CHAR_06484,Sword,93,79,23.0
CHAR_02479,Sword,131,23,25.0
CHAR_06617,Staff,81,88,25.0
CHAR_10457,Staff,91,58,58.0
CHAR_11151,Sword,133,43,49.0
CHAR_11251,Bow,83,63,58.0
CHAR_02141,Bow,141,20,23.0
CHAR_11310,Bow,80,44,53.0
CHAR_05188,Bow,148,24,90.0
CHAR_11643,Sword,80,64,57.0
CHAR_02744,Shield,149,7,11.0
CHAR_07253,Staff,90,82,25.0
CHAR_03506,Bow,110,28,84.0
CHAR_01679,Bow,117,18,21.0
CHAR_04249,Sword,54,11,85.0
CHAR_03147,Bow,143,18,82.0
CHAR_08130,Bow,99,89,17.0
CHAR_10486,Bow,108,51,41.0
CHAR_07004,Bow,54,84,22.0
CHAR_00580,Staff,92,22,31.0
CHAR_09662,Shield,76,50,64.0
CHAR_04070,Sword,63,27,82.0
CHAR_03343,Staff,82,19,88.0
CHAR_07404,Shield,109,80,26.0
CHAR_03672,Shield,82,22,79.0
CHAR_00559,Sword,84,18,14.0
CHAR_05237,Sword,113,14,85.0
CHAR_07805,Shield,97,85,13.0
CHAR_11041,Bow,107,54,58.0
CHAR_00512,Shield,143,19,29.0
CHAR_01081,Shield,77,18,17.0
CHAR_01664,Staff,91,26,24.0
CHAR_09204,Staff,111,52,50.0
CHAR_01931,Bow,111,22,9.0
CHAR_11598,Shield,50,53,56.0
CHAR_01150,Sword,80,15,20.0
CHAR_02838,Staff,82,31,14.0
CHAR_05949,Bow,50,23,78.0
CHAR_08308,Sword,143,80,29.0
CHAR_08932,Sword,72,84,25.0
CHAR_11741,Sword,127,60,48.0
CHAR_05177,Bow,122,29,91.0
CHAR_00830,Staff,91,13,19.0
CHAR_08311,Staff,66,81,34.0
CHAR_04752,Staff,123,25,72.0
CHAR_11707,Shield,113,52,51.0
CHAR_11663,Staff,125,49,53.0
CHAR_00635,Sword,145,12,21.0
CHAR_04465,Sword,81,15,81.0
CHAR_06799,Sword,145,95,29.0
CHAR_07987,Staff,75,92,24.0
CHAR_07079,Bow,78,88,17.0
CHAR_06966,Sword,132,88,18.0
CHAR_04142,Bow,77,20,81.0
CHAR_07027,Staff,76,85,17.0
CHAR_09183,Bow,85,51,51.0
CHAR_00876,Bow,65,17,25.0
CHAR_04869,Staff,130,24,89.0
CHAR_05315,Bow,55,25,80.0
CHAR_05222,Sword,85,23,85.0
CHAR_00004,Staff,118,19,23.0
CHAR_03051,Staff,71,26,78.0
CHAR_05691,Bow,97,21,96.0
CHAR_03124,Sword,105,29,89.0
CHAR_10852,Staff,93,32,59.0
CHAR_02491,Sword,97,17,25.0
CHAR_03854,Staff,137,20,82.0
CHAR_04777,Bow,58,14,83.0
CHAR_09907,Shield,118,44,64.0
CHAR_07509,Bow,50,95,21.0
CHAR_06457,Sword,88,83,19.0
CHAR_06293,Shield,133,95,15.0
CHAR_01148,Bow,135,28,17.0
CHAR_11453,Bow,61,50,54.0
CHAR_00574,Shield,50,24,14.0
CHAR_03769,Bow,116,16,74.0
CHAR_04146,Bow,96,24,78.0
CHAR_00853,Staff,52,26,14.0
